000000fc,72,"「もし無人島に、何か１つ
　持って行けるとしたら、
　やっぱりカメラか？」","","",""
000001a4,34,"「いえ、カメラじゃ生き残れません」","","",""
00000284,96,"「持っていくなら…ナイフじゃないですか？
　木を削って道具を作れますし、
　捕った魚もさばけます」","","",""
00000394,12,"「なるほど」","","",""
000003f4,32,"「先輩は何を持っていくんです？」","","",""
0000044c,24,"「…暇つぶしの漫画かな」","","",""
000004c4,49,"「はぁ…真面目に答えた私が、
　バカみたいですね」","","",""
000005b0,34,"「実原って何日に１回掃除してる？」","","",""
00000624,24,"「まぁ、週に１回程度は」","","",""
000006b4,26,"「なかなかきれい好きだな」","","",""
0000072c,22,"「ほこりが苦手なんで」","","",""
00000790,51,"「実原って小さいころは、
　どんな子供だったんだ？」","","",""
00000814,55,"「今と変わりませんよ。
　愛想がなくて、いつも１人で…」","","",""
000008e8,34,"「ん？　ずいぶん違う気がするぞ？」","","",""
00000964,74,"「あ……そうですね。
　今は、１人じゃないし……、
　愛想は、ありますか？」","","",""
00000a88,12,"「俺にはな」","","",""
00000af4,26,"「…人は変わるものですね」","","",""
00000b90,57,"「夜、１人でいると、
　フッと寂しくなることってないか？」","","",""
00000c28,14,"「ありますよ」","","",""
00000c94,32,"「昼、こうして楽しいと、特に…」","","",""
00000d5c,57,"「先輩と出会うまでは、
　そんなことなかったんですけどね」","","",""
00000e18,22,"「１人きりの時って…」","","",""
00000e8c,42,"「そんな時は…先輩のことを胸に浮かべます」","","",""
