000000b4,102,"（よし！　争奪戦の末、ダブルカツサンドと
　焼きそばフランクパンとプリンデニッシュを
　ゲットしたぞ！）","","",""
00000148,59,"（人気の３大パンを全部ゲットできるなんて、
　滅多にないな）","","",""
000001b0,42,"（屋上で景色でも見ながら、のんびり食うか）","","",""
00000234,24,"「ふぎゅぅうぅぅぅぅ…」","","",""
0000027c,8,"「ん？」","","",""
000002f8,20,"「はふぅうぅぅぅぅ」","","",""
0000033c,34,"「の、ののか！　どうしたんだ！？」","","",""
000003a4,18,"「ふぐうぅぅぅ…」","","",""
0000041c,34,"「体調悪いのか？　保健室行くか？」","","",""
0000047c,16,"ぐるるるるるるる","","",""
000004bc,24,"「お腹、減ったぁぁぁ…」","","",""
00000530,16,"「なん…だと？」","","",""
00000554,22,"シャッターチャンスだ！","","",""
0000061c,20,"（撮るまでもないな）","","",""
0000068c,30,"「お腹減った、お腹減ったぁぁ」","","",""
00000730,18,"「わ、わかったよ」","","",""
000007ec,51,"「んがっ、んがっ、がつがつがつがつ。
　んぐんぐ…」","","",""
00000554,22,"シャッターチャンスだ！","","",""
0000061c,20,"（撮るまでもないな）","","",""
00000a58,34,"「バクバク、がつがつ、んがんが…」","","",""
00000afc,61,"「ああぁ…俺のダブルカツサンドと
　焼きそばフランクパンが…」","","",""
00000b9c,10,"「ギラリ」","","",""
00000bd4,69,"「ちょっ！　プリンデニッシュはやらないぞ！
　俺の昼メシがなくなる！」","","",""
00000c74,8,"「ちっ」","","",""
00000cac,88,"「おまっ！　今、舌打ちしたな！？
　３大パンのうち２つも奪っといて、
　それはないだろ！」","","",""
00000d60,40,"「だって、朝から何も食べてないんだもん」","","",""
00000e00,40,"「たまに朝メシ抜いたからなんだってんだ」","","",""
00000e78,22,"「朝だけじゃないよぉ」","","",""
00000f34,74,"「水泳があったってのに
　早弁もしてないんだぞ！
　２食も抜いたんだから！」","","",""
00001038,32,"「早弁って…女子がやることか？」","","",""
000010b0,53,"「運動した後、お腹が減るのは、
　男子も女子も一緒！」","","",""
00001164,40,"「ダイエットって言葉を知らないようだな」","","",""
000011dc,16,"「知ってるよぉ」","","",""
00001244,26,"「やってるもん、明日から」","","",""
000012e4,61,"「やってるけど明日からってのは、
　どういう日本語なんだよ？」","","",""
0000136c,34,"「まぁまぁ、気にしない気にしない」","","",""
000013e4,32,"「気にするって。俺のパンを返…」","","",""
0000146c,38,"「んぐっ、んぐっ、ふぐふぐふぐふぐ…」","","",""
0000154c,18,"「あああぁあぁ…」","","",""
000015ec,28,"「んがっ！　ぐぐ…ぐが……」","","",""
00001688,30,"「慌てるな、コーヒー牛乳飲め」","","",""
000016e0,16,"「あり…がと…」","","",""
00001788,28,"「んぐんぐんぐ……ぷはぁ～」","","",""
000018cc,30,"「ふう～、ごちそうさまでした」","","",""
00001988,61,"「はぁ…結局、俺に残ったのは
　プリンデニッシュ１つのみかよ」","","",""
00001a20,30,"「コーヒー牛乳も半分残したよ」","","",""
00001ad0,22,"「あ・り・が・と・よ」","","",""
00001b6c,22,"「あはは…にらまれた」","","",""
00001c1c,40,"「ちゃんとストローふいたから、大丈夫！」","","",""
00001cb0,24,"「何が大丈夫なんだよ…」","","",""
00001d30,40,"「ごめんねぇ、私が財布忘れたばっかりに」","","",""
00001dbc,80,"「まぁ、いいって。
　腹減って倒れ込んでるのを無視するほど、
　俺も鬼じゃないし」","","",""
00001e60,47,"「優しいよね～、だっつんは。
　おいしかったよ」","","",""
00001f3c,61,"「そりゃうまいだろうよ、
　３大人気パンのうちの２つだからな」","","",""
00001fcc,49,"「いつもながら、人気なのも
　うなずける味でした」","","",""
000020a0,10,"「ったく」","","",""
000020f8,80,"「夜まで、何も食べられないって
　覚悟してたから、ほんっとうに
　助かっちゃった」","","",""
000021f4,34,"「今度、ちゃんと倍返しするからね」","","",""
00002278,24,"「倍返し？　絶対だな？」","","",""
000022e4,16,"「もっちろん！」","","",""
00002350,16,"「今月中にか？」","","",""
000023c0,72,"「え～と…たぶん大丈夫。
　今月は、まだほとんどお小遣い
　使ってないし」","","",""
000024b0,73,"「よし、安心して追加のパンを買ってくるか。
　１つじゃ全然足りないからな」","","",""
00002558,74,"「あ、私もつき合うよ～。
　味噌キュウリパンぐらいは
　残ってるといいね～」","","",""
00002650,26,"「それ、一番不人気パン…」","","",""
000026a8,34,"…こうして、昼休みが過ぎていった。","","",""
