00000120,55,"「新見…さん、ごめん。
　俺、用事を思い出しちゃって…」","","",""
000001a8,45,"「え…そうなの？
　せっかく楽しかったのに…」","","",""
00000290,18,"「ごめん、またね」","","",""
00000300,14,"「ええ…また」","","",""
0000035c,63,"「新見…さん、ごめん。
　俺、ちょっと用事を思い出しちゃって…」","","",""
000001a8,45,"「え…そうなの？
　せっかく楽しかったのに…」","","",""
00000290,18,"「ごめん、またね」","","",""
0000051c,24,"「うん…じゃあ、またね」","","",""
0000035c,63,"「新見…さん、ごめん。
　俺、ちょっと用事を思い出しちゃって…」","","",""
00000654,10,"「そう…」","","",""
000006a8,53,"「いろいろ話してくれてありがとう。
　…楽しかったよ」","","",""
0000074c,30,"「新見さん……じゃあ、またね」","","",""
000007b8,16,"「うん…またね」","","",""
00000810,76,"「新見…さん、ごめん。
　俺、ちょっと用事を思い出して…、
　すぐ行かなきゃ」","","",""
000008bc,47,"「えっ、そうなの？
　せっかく楽しかったのに…」","","",""
00000998,24,"「ごめん、ここでいい？」","","",""
00000a00,36,"「うん。用事があるなら仕方ないもの」","","",""
00000ab8,26,"「じゃあ…またね、\p01君」","","",""
00000b48,20,"「またね、新見さん」","","",""
00000ba4,74,"「新見さん、ごめん！
　俺、ちょっと用事を思い出して…、
　すぐ行かなきゃ」","","",""
000008bc,47,"「えっ、そうなの？
　せっかく楽しかったのに…」","","",""
00000d1c,10,"「悪い…」","","",""
00000d70,47,"「ううん、いいの。
　また、いつでも話せるもの」","","",""
00000b48,20,"「またね、新見さん」","","",""
00000e90,26,"「じゃあ、またね、\p01君」","","",""
