000001d8,30,"「夏休みの間って、何してた？」","","",""
00000248,40,"「何もしてないわ。ただ、家にいただけ…」","","",""
000002e0,16,"「そ、そっか…」","","",""
00000334,28,"「深角さんの趣味って、何？」","","",""
000003a4,10,"「読書よ」","","",""
000003dc,22,"「そっか、そうだよね」","","",""
00000434,32,"「この間の休みの日なんだけど…」","","",""
000004b4,22,"「そう……楽しそうね」","","",""
00000540,42,"「休みの日って、つい朝寝坊しちゃうよなぁ」","","",""
000005c8,57,"「ええ、気づくとお昼前だったりすることが、
　よくあるわ」","","",""
000006ac,26,"「オカルトって信じる方？」","","",""
00000724,63,"「アトランティスとか、超能力とか、
　ミステリーサークルとか？」","","",""
000007ec,16,"「お、詳しいね」","","",""
00000838,36,"「フフッ、読み物としては面白いわよ」","","",""
000008cc,28,"「趣味って、思うんだけど…」","","",""
00000948,47,"「そうね、何か趣味があった方が、
　いいわよね」","","",""
00000a2c,36,"「よく行くサイトって、どんなとこ？」","","",""
00000ab0,86,"「好きな作家の新作が出た後は、
　反応が気になるから、ファンのブログを
　見たりしてる」","","",""
00000bbc,55,"「自分と違うとらえ方をしてると、
　面白いなって思うわ」","","",""
00000cb0,51,"「\p01君は、休みの日って、
　どんなことしてるの？」","","",""
00000d50,108,"「俺は、家でぐだぐだしてるよ。
　カメラいじったり、ネット見たり、
　昼寝したり……ん？　ダメ人間みたいだな」","","",""
00000df8,36,"「クスッ、私もあんまり変わらないわ」","","",""
00000e8c,34,"「何かやってみたいことってある？」","","",""
00000f0c,61,"「書道を…習ってみたいわ。
　もっと、字がうまくなりたいから」","","",""
00000fcc,24,"「この間の休みの日に…」","","",""
00001038,47,"「フフッ、そんなことがあったんだ。
　楽しそう」","","",""
000010fc,63,"「日曜日に着てきた服、深角さんらしくて、
　すごく似合ってたよ」","","",""
000011a0,28,"「そ、そう？　ありがとう…」","","",""
00001250,34,"「服の流行りとかって、気になる？」","","",""
00001308,47,"「ううん…似合わないもの、
　きれいな服なんて」","","",""
000013c4,86,"「そんなことないって。深角さんは、
　いろんな服が似合うと思う。
　自分に自信を持って」","","",""
00001478,12,"「\p01君…」","","",""
000014c0,32,"「…うん、ちょっと気にしてみる」","","",""
0000155c,67,"「男手が足りなければ、休みの日とか、
　引っ越しを手伝いに行くよ？」","","",""
000015fc,53,"「ありがとう。…けど、大丈夫、
　みんな慣れてるから」","","",""
000016ec,59,"「もっと時間があれば、
　２人でいろいろ出かけるんだけど…」","","",""
00001784,28,"「気持ちだけで、うれしい…」","","",""
