00000144,34,"「はぁ…はぁ…いっけない、もう…」","","",""
00000194,40,"（ん？　今、階段を駆け抜けて行ったのは）","","",""
0000021c,26,"（舞衣ちゃんだった気が…）","","",""
00000338,24,"「やっぱり舞衣ちゃんだ」","","",""
000003c4,16,"「あ…\p01先輩」","","",""
00000448,32,"「どうしたの？　そんなに慌てて」","","",""
000004c8,32,"「それが、タオルを忘れちゃって」","","",""
00000584,63,"「昼間、体育があって、汗をかいちゃったから
　タオルを使って…」","","",""
0000065c,51,"「そのまま体操着袋に入れたのを、
　忘れてたんです」","","",""
00000768,14,"「ドジだなぁ」","","",""
000007c8,22,"「エヘヘ、失敗、失敗」","","",""
00000868,22,"「ありそうな失敗だね」","","",""
000008dc,30,"「ですよね。ありがちですよね」","","",""
00000994,14,"「…にしても」","","",""
00000a00,8,"「え？」","","",""
00000ad8,47,"「その格好で教室にいるのって、
　初めて見たよ」","","",""
00000b64,74,"「あ……そうですよね。
　私も、滅多にこの格好じゃ、
　ここに来ませんから」","","",""
00000c58,69,"「何て言うか…この格好で校舎に入るのは、
　ちょっと気恥ずかしくて…」","","",""
00000d14,42,"「まぁ、目立つからなぁ。わかる気がするよ」","","",""
00000dd0,28,"「写真…撮らせてくれない？」","","",""
00000e4c,24,"「えっ！？　今ですか？」","","",""
00000edc,102,"「教室とレオタードって、滅多にない
　取り合わせだし、学園って感じがするだろ？
　撮らせて…欲しいんだ」","","",""
00000fa8,10,"「んぐ…」","","",""
00001004,22,"「…はい。いいですよ」","","",""
000010b0,36,"「どんなポーズ…取ればいいですか？」","","",""
0000114c,14,"「そうだな…」","","",""
00001204,28,"「ジャージ、脱いでくれる？」","","",""
00001280,26,"「えっ！　脱ぐんですか？」","","",""
000012fc,49,"「そう。ジャージを脱いで、
　窓際に立って欲しい」","","",""
00001394,20,"「…恥ずかしいです」","","",""
000013e0,26,"「けど、先輩が言うなら…」","","",""
00001550,34,"「そのまま、窓際に立ってくれる？」","","",""
000015d0,49,"「はい。恥ずかしいけど…
　先輩がそう言うなら…」","","",""
00001754,49,"「ありがとう。精一杯、いい写真が撮れたと
　思う」","","",""
000017d8,30,"「よかったです、お役に立てて」","","",""
00001884,32,"「じゃあ、私…部活へ戻りますね」","","",""
00001910,30,"「舞衣ちゃんも、がんばってね」","","",""
0000198c,22,"「はい。がんばります」","","",""
00001a34,22,"「部活、がんばってね」","","",""
00001aa8,22,"「はい。失礼します！」","","",""
