000005bc,30,"「ほらほら、早く中に入ろうよ」","","",""
00000644,8,"「おう」","","",""
000006a4,82,"「『ＫＯＧＡスパリゾート』は……と。
　おっ、こっちだ！
　駅のすぐそばなんだね～」","","",""
000008a4,43,"「うわぁ、噴水が光ってる。
　きれいだね～」","","",""
000009fc,67,"（はしゃいでるし、俺も初めて来たってことに
　しといた方がいいよな）","","",""
00000a60,49,"「ゴージャスだよなぁ。
　さっそく、中に入るか？」","","",""
00000af8,10,"「うん！」","","",""
00000b5c,20,"「ああ、きれいだな」","","",""
00000bd8,24,"「さっそく中に入ろうよ」","","",""
00000c28,14,"「いいけど…」","","",""
00000c88,16,"「どうかした？」","","",""
00000cd0,57,"「いや、思ったより高そうな施設だから、
　大丈夫か？　と」","","",""
00000d50,51,"「大丈夫、大丈夫。
　ダメなら引き返せばいいんだし」","","",""
00000e14,26,"「それもそうだな、行くか」","","",""
00000e80,16,"「レッツゴー！」","","",""
000010e0,80,"「うわぁ、中もゴージャスだね～。
　商店街のボーリング場とは
　ずいぶん違うなぁ」","","",""
00001224,10,"「ははは」","","",""
000012a0,34,"「あ、案内図がある。見てくるね～」","","",""
000014d4,34,"「スポーツ施設、スポーツ施設…と」","","",""
00001564,18,"「何があるんだ？」","","",""
000015d4,73,"「え～と……おっ！　フィットネススタジオで
　ヨガ体験ってのやってるよ！」","","",""
00001714,16,"「ヨガ体験…か」","","",""
00001784,55,"「ね、やってみない？
　私、一度やってみたかったんだ～」","","",""
0000184c,14,"「…いいけど」","","",""
000018b8,40,"「ホント？　やったぁ！　じゃあ、行こっ」","","",""
00001978,51,"（体験したことがあるとは、
　言わない方がいいよな）","","",""
000019dc,28,"「ヨガ？　やったことないぞ」","","",""
00001a58,57,"「だから体験するんだって。
　ほら、一緒にやってみようよ」","","",""
00001b58,16,"「いや、俺は…」","","",""
00001c1c,24,"「ほらほら、行こ行こっ」","","",""
00001cb0,12,"「お、おい」","","",""
00001d44,16,"「こんばんは～」","","",""
00001d44,16,"「こんばんは～」","","",""
00001e04,36,"「ヨガ体験へようこそ。初めての方ね」","","",""
00001e58,14,"「そうで～す」","","",""
00001e94,10,"「…はい」","","",""
00001ec0,22,"「あら、あなたは……」","","",""
00001f04,10,"「…んぐ」","","",""
00001f3c,26,"「…ううん、何でもないわ」","","",""
00001f78,57,"「お２人で体験ね。トレーニングウエアは
　持ってきてる？」","","",""
00001fe0,34,"（よかった、気を利かせてくれたぞ）","","",""
00002034,20,"「お２人で体験ね？」","","",""
0000206c,34,"「あ、いや、俺は…見学しようかと」","","",""
000020bc,38,"「え～っ、どうして？　ここまで来て？」","","",""
00002104,38,"「来たのは、お前が引っ張ったからだろ」","","",""
00002158,61,"「だっつんがやらないんじゃつまんない～。
　一緒にやろうよ～」","","",""
000021c4,49,"「んなこと言われたって…、
　男でヨガってのも…」","","",""
00002224,92,"「大丈夫よ、男性の参加者もいるから。
　ぜひ体験してみて。
　ヨガはとっても体にいいんだから」","","",""
000022a4,10,"「はぁ…」","","",""
000022d0,24,"「やろうよ～、お願い！」","","",""
00002318,36,"「…ったく、じゃあちょっとだけだぞ」","","",""
00002360,36,"「やったぁ！　話せるねぇ、だっつん」","","",""
000023b4,38,"「トレーニングウエアは持ってきてる？」","","",""
0000240c,34,"「学校で使ってるのがありま～す！」","","",""
0000245c,96,"「じゃあ、それに着替えてくれる？
　貸し出しもあるけど、自分のウエアを
　着た方がいいでしょう？」","","",""
000024ec,18,"「わかりました～」","","",""
0000253c,38,"（まさか、ヨガをやることになるとは…）","","",""
000027d4,14,"「お待たせ～」","","",""
00002834,49,"「まさか、学校の外で
　この格好になるなんてね～」","","",""
0000292c,65,"「いつもの体操服じゃなくてよかったよ。
　ブルマだとさすがに無理」","","",""
00002a24,12,"「はははは」","","",""
00002a8c,90,"「さぁ、では始めま～す。
　ヨガで大事なのは、呼吸法です。
　その場に腰を下ろしてください」","","",""
00002b44,16,"「目を閉じて～」","","",""
00002b84,53,"「リラックスして、肩の力を抜き、
　背筋を伸ばして～」","","",""
00002be8,53,"「お腹の空気を出し切るように、
　鼻から息を吐いて～」","","",""
00002c40,22,"「はぁ～～～～～～っ」","","",""
00002c84,22,"「は～～～～～～～っ」","","",""
00002cc8,69,"「続いて、お腹をいっぱいに膨らますように、
　鼻から息を吸い込んで～」","","",""
00002d30,22,"「す～～～～～～～っ」","","",""
00002d30,22,"「す～～～～～～～っ」","","",""
00002dac,12,"「吐いて～」","","",""
00002c40,22,"「はぁ～～～～～～っ」","","",""
00002c84,22,"「は～～～～～～～っ」","","",""
00002e64,41,"「これが基本の腹式呼吸です。
　続けて～」","","",""
00002d30,22,"「す～～～～～～～っ」","","",""
00002d30,22,"「す～～～～～～～っ」","","",""
00002c40,22,"「はぁ～～～～～～っ」","","",""
00002c84,22,"「は～～～～～～～っ」","","",""
00002fb4,71,"「では、簡単なポーズを取ってみましょう。
　両腕と太ももを床につけて～」","","",""
00003028,96,"「ゆっくりと息を吐きながら上体を反らして、
　右足を蹴り上げます。
　つま先はしっかり伸ばして～」","","",""
000030d0,61,"（上体を反らして、右足を後ろに…と。
　や、やっぱり、きつっ）","","",""
0000314c,34,"（上体を反らして、右足を後ろに…）","","",""
0000319c,36,"「き、きつっ！　なんだこの体勢！？」","","",""
000031f4,40,"「初心者向けの簡単なポーズですからね～」","","",""
00003258,51,"（うぐぐ……何度やっても、
　そうは思えないけど…）","","",""
000032c8,18,"（ど、どこがだ？）","","",""
0000330c,22,"「ふ～～～～～～～っ」","","",""
00003350,40,"（おっ、ののかはうまくできてそうだな？）","","",""
000033dc,16,"「ん～～～～っ」","","",""
00003410,38,"「やるな、ちゃんと出来てるじゃないか」","","",""
00003484,26,"「まあ、これぐらいはね～」","","",""
00003580,61,"「痛たたた、普段使わない筋肉使ったから、
　体の節々が痛いや」","","",""
00001224,10,"「ははは」","","",""
000036e0,92,"「ヨガって、柔軟性も大事だけど、
　意外とバランス感覚が重要なんだなぁ。
　いい運動になるよ」","","",""
0000380c,82,"「ネコのポーズは、背中からお腹、
　腰にかけてのラインを、
　美しく引き締めま～す」","","",""
00003920,67,"「えっ！？　ラインを美しく！？
　ヨガって、そんな効果もあんの！？」","","",""
00003a10,69,"「お前は何のためにヨガをやってたんだ？
　普通美容のためにやるんだぞ」","","",""
00003ab4,55,"「そうだったのか…。
　単にトレーニングだと思ってたよ」","","",""
00003b90,90,"「トレーニングしながら、
　きれいになれるなんて、ソフトボール部の
　練習に取り入れなきゃ」","","",""
00002a24,12,"「はははは」","","",""
00003cf0,30,"「では、次のポーズいきま～す」","","",""
00003d6c,24,"「よ～し、がんばるぞ～」","","",""
00003e04,32,"こうして、一緒にヨガを体験した。","","",""
00001d44,16,"「こんばんは～」","","",""
00001d44,16,"「こんばんは～」","","",""
00003f44,67,"「あ、また来てくれたのね。
　じゃあ、さっそく着替えてきてくれる？」","","",""
00003fb4,10,"「は～い」","","",""
000040bc,63,"「では、いつものように、
　その場に腰を下ろして、呼吸法から～」","","",""
00002b44,16,"「目を閉じて～」","","",""
00002dac,12,"「吐いて～」","","",""
00002c40,22,"「はぁ～～～～～～っ」","","",""
00002c84,22,"「は～～～～～～～っ」","","",""
00004254,12,"「吸って～」","","",""
00002d30,22,"「す～～～～～～～っ」","","",""
00002d30,22,"「す～～～～～～～っ」","","",""
00002dac,12,"「吐いて～」","","",""
00002c40,22,"「はぁ～～～～～～っ」","","",""
00002c84,22,"「は～～～～～～～っ」","","",""
000043b8,88,"「今日はまず、赤ちゃんのポーズから～。
　仰向けに寝転んで、
　両膝を両手で抱え込んで～」","","",""
00004440,55,"「息を吐きながら、膝を胸に抱き寄せ、
　頭を浮かせます」","","",""
000044b0,34,"（このポーズは意外と楽なんだよな）","","",""
00004510,24,"（おっ、意外と簡単だな）","","",""
000045b4,32,"（ののかも、バッチリ出来てるな）","","",""
000046a8,71,"「赤ちゃんのポーズは、お腹の引き締めに
　加えて、美肌の効果があります」","","",""
00004794,59,"「美肌！？　体を動かしただけで、
　肌がきれいになんの！？」","","",""
000048ac,40,"「魔法だ！　魔法のポーズだよ、だっつん」","","",""
00001224,10,"「ははは」","","",""
000049c4,102,"「これこそソフトボール部の練習に
　取り入れなきゃ。みんな、毎日、
　日の光にさらされてるし、喜ぶぞ～」","","",""
00003cf0,30,"「では、次のポーズいきま～す」","","",""
00004b9c,34,"「フフッ、ワクワクして来ちゃった」","","",""
00003e04,32,"こうして、一緒にヨガを体験した。","","",""
00001d44,16,"「こんばんは～」","","",""
00001d44,16,"「こんばんは～」","","",""
00003f44,67,"「あ、また来てくれたのね。
　じゃあ、さっそく着替えてきてくれる？」","","",""
00003fb4,10,"「は～い」","","",""
000040bc,63,"「では、いつものように、
　その場に腰を下ろして、呼吸法から～」","","",""
00002b44,16,"「目を閉じて～」","","",""
00002dac,12,"「吐いて～」","","",""
00002c40,22,"「はぁ～～～～～～っ」","","",""
00002c84,22,"「は～～～～～～～っ」","","",""
00004254,12,"「吸って～」","","",""
00002d30,22,"「す～～～～～～～っ」","","",""
00002d30,22,"「す～～～～～～～っ」","","",""
00002dac,12,"「吐いて～」","","",""
00002c40,22,"「はぁ～～～～～～っ」","","",""
00002c84,22,"「は～～～～～～～っ」","","",""
000051b4,94,"「今日はまず、アーチのポーズから～。
　膝を立てて仰向けに寝転んで、
　両手を耳の横に置いて～」","","",""
00005240,40,"「腰を持ち上げて、手と足で体をキープ！」","","",""
000052a4,26,"（ブリッジ、いくぞぉ～っ）","","",""
000052ec,16,"「ぐおおおっ！」","","",""
000052ec,16,"「ぐおおおっ！」","","",""
0000537c,28,"（こ、これって、ブリッジ…）","","",""
000053cc,24,"「ん～～～っ、よっと！」","","",""
00005448,22,"「んん～～～～～っ！」","","",""
0000548c,32,"（おおっ！　バッチリ出来てる！）","","",""
00005590,100,"「まさかヨガでブリッジをやるなんてね～。
　遊びでやったことあるけど、
　ちゃんとやるのは初めてだよ」","","",""
000056a4,28,"「うまく出来てたじゃないか」","","",""
00005720,59,"「あれぐらい軽い軽い。ソフト部の筋トレで
　鍛えられてるし」","","",""
00005828,81,"「アーチのポーズは、背骨を柔軟にするだけ
　でなく、ヒップアップの効果があります」","","",""
00005918,80,"「背骨を柔軟にしてくれるんだぁ。
　ピッチングも、バッティングも
　よくなりそう」","","",""
000059fc,28,"「じゃあ、がんばらないとな」","","",""
00005a78,47,"「うん。さっそく部の練習に
　取り入れてみるよ」","","",""
00003cf0,30,"「では、次のポーズいきま～す」","","",""
00003e04,32,"こうして、一緒にヨガを体験した。","","",""
00001d44,16,"「こんばんは～」","","",""
00001d44,16,"「こんばんは～」","","",""
00003f44,67,"「あ、また来てくれたのね。
　じゃあ、さっそく着替えてきてくれる？」","","",""
00003fb4,10,"「は～い」","","",""
000040bc,63,"「では、いつものように、
　その場に腰を下ろして、呼吸法から～」","","",""
00002b44,16,"「目を閉じて～」","","",""
00002dac,12,"「吐いて～」","","",""
00002c40,22,"「はぁ～～～～～～っ」","","",""
00002c84,22,"「は～～～～～～～っ」","","",""
00004254,12,"「吸って～」","","",""
00002d30,22,"「す～～～～～～～っ」","","",""
00002d30,22,"「す～～～～～～～っ」","","",""
00002dac,12,"「吐いて～」","","",""
00002c40,22,"「はぁ～～～～～～っ」","","",""
00002c84,22,"「は～～～～～～～っ」","","",""
000060f4,110,"「それでは今日は、皆さんのリクエストの
　ポーズから始めたいと思います。
　どんなポーズを体験したいですか～？」","","",""
00006190,53,"（これは、撮りたいポーズを
　指定するチャンスだぞ！）","","",""
000062f0,40,"「はい！　ネコのポーズでお願いします！」","","",""
00006348,82,"「は～い、熱心な男性の方から
　リクエストがありました～。
　ネコのポーズですね～」","","",""
000063c8,49,"「それでは皆さん、
　両腕と太ももを床につけて～」","","",""
00006458,47,"「はい！　赤ちゃんのポーズで
　お願いします！」","","",""
000064b4,86,"「は～い、熱心な男性の方から
　リクエストがありました～。
　赤ちゃんのポーズですね～」","","",""
00006538,65,"「それでは皆さん、仰向けに寝転んで、
　両膝を両手で抱え込んで～」","","",""
000065d8,42,"「はい！　アーチのポーズでお願いします！」","","",""
00006630,84,"「は～い、熱心な男性の方から
　リクエストがありました～。
　アーチのポーズですね～」","","",""
000066b4,73,"「それでは皆さん、膝を立てて仰向けに
　寝転んで、両手を耳の横に置いて～」","","",""
0000674c,47,"「ポーズを指定するなんて、
　やる気満々だね～」","","",""
0000679c,51,"「だっつんって、そんなにヨガに
　はまってたっけ？」","","",""
000067fc,24,"「ははは…もちろん…な」","","",""
00006b3c,63,"「いいよね～、ヨガって。
　美容によくて、トレーニングになって」","","",""
00006c34,18,"「ああ、最高だな」","","",""
00003e04,32,"こうして、一緒にヨガを体験した。","","",""
