00000554,55,"「ここはいつ来てもきれいね～。
　デートに最適って感じ」","","",""
00000600,22,"「ははは、そうですね」","","",""
00000690,53,"「『ＫＯＧＡスパリゾート』は……と。
　……あっち？」","","",""
000006f4,45,"「いや、こっちですよ。
　駅と直結みたいです」","","",""
00000750,55,"「そ、そうなの？　直結なのに、
　方向を間違えるなんて」","","",""
000007a8,34,"「ははは、本当に方向音痴ですよね」","","",""
000007f8,26,"「もう、それは言わないで」","","",""
000009f4,53,"「うわぁ、噴水がライトアップされてる。
　きれいね～」","","",""
00000a90,74,"（楽しそうにしてるし、
　俺も初めて来たってことに
　しといた方がいいよな）","","",""
00000c3c,45,"「そうですね～。
　さっそく中に入りますか？」","","",""
00000cdc,8,"「ええ」","","",""
00000fb4,65,"「ふう～ん、立派なエントランスね。
　リゾートホテルに来たみたい」","","",""
000010c0,63,"「何か面白そうな施設がないか、
　そこの案内図で探してみますよ」","","",""
00001168,18,"「そうね、お願い」","","",""
0000129c,12,"「え～と…」","","",""
0000131c,26,"（室内温水プールへ誘うか）","","",""
000013c0,94,"「おっ、室内温水プールがある！
　ウオータースライダーもあるみたいだ。
　一緒に泳ぎませんか？」","","",""
000014f0,30,"「えっ、泳ぐの？　これから？」","","",""
00001584,16,"「ダメですか？」","","",""
00001608,55,"「ダメじゃないけど…学校用の水着しか
　持ってないから」","","",""
000016dc,47,"「ちょうどいいじゃないですか。
　それで泳げば」","","",""
00001768,51,"「ダ、ダメよ！　だって、胸に名前が
　入ってるのよ」","","",""
00001884,59,"「あ、私服デーのスク水の方？
　そっちを持ってきてるんだ？」","","",""
00001904,67,"「そうなの～。あれじゃ恥ずかしくて、
　学校の外じゃ着られないわよ」","","",""
000019d8,18,"「そうですよね…」","","",""
00001a64,78,"「えっ、私服デーのスク水を
　持ってきてるんですか？
　先生なのに、どうして…」","","",""
00001b04,100,"「それが…恥ずかしいって言ったんだけど、
　クラスの子たちが一緒に着なきゃダメだって
　譲らなくて…」","","",""
00001c54,102,"「生徒会の指導で入った胸の名前が、
　どれだけ恥ずかしいか、先生である私にも
　体験してみて欲しいって」","","",""
00001d80,26,"「そっか、そんなことが…」","","",""
00001de4,30,"「じゃあ、レンタルしますか？」","","",""
00001e60,24,"「レンタルはちょっと…」","","",""
00001ec8,36,"「サイズが合うのが…たぶんないから」","","",""
00001f58,8,"「あ…」","","",""
00001fc0,98,"「ビキニなら探しやすいんだけど、
　こういうところのレンタルの水着は、
　大体ワンピースでしょう？」","","",""
000020e4,69,"「ビックリするぐらい、ウエストが
　ぶかぶかの水着しか入らないと思う」","","",""
000021c8,12,"「そっか…」","","",""
0000221c,38,"「普段、水着を買うのも大変なんだから」","","",""
000022a0,34,"「じゃあ、あきらめるしかないか…」","","",""
00002338,12,"「そうね…」","","",""
00002370,53,"「一緒に、泳ぐ練習が出来たらって
　思ったんだけど…」","","",""
00001f58,8,"「あ…」","","",""
00002468,32,"「そうなんだ…私の為を思って…」","","",""
00002530,8,"「……」","","",""
00002594,42,"「うん、いいわ。学校用の水着で泳いでみる」","","",""
0000266c,10,"「えっ？」","","",""
000026d0,84,"「だって、あなたの気持ち、
　大切にしたいもの。
　私も…あなたと泳ぎの練習がしたい」","","",""
000027d8,26,"「桃子…けど、胸に名前が」","","",""
00002850,51,"「泳いでればわからないわよ。
　ね？　行きましょ？」","","",""
00002924,28,"「よ～し、じゃあ行こうか！」","","",""
00000cdc,8,"「ええ」","","",""
00002c24,51,"（客がまばらだなぁ。
　温泉の方が人気なんだろうな）","","",""
00002cc4,92,"（おっ、客がまばらだなぁ。
　まだ屋外プールの季節だし、
　わざわざ温水プールでは泳がないか）","","",""
