000005f4,30,"「ほらほら、早く中に入ろうよ」","","",""
0000067c,8,"「おう」","","",""
000006dc,82,"「『ＫＯＧＡスパリゾート』は……と。
　おっ、こっちだ！
　駅のすぐそばなんだね～」","","",""
000008dc,43,"「うわぁ、噴水が光ってる。
　きれいだね～」","","",""
00000a34,67,"（はしゃいでるし、俺も初めて来たってことに
　しといた方がいいよな）","","",""
00000a98,49,"「ゴージャスだよなぁ。
　さっそく、中に入るか？」","","",""
00000b30,10,"「うん！」","","",""
00000b94,20,"「ああ、きれいだな」","","",""
00000c10,24,"「さっそく中に入ろうよ」","","",""
00000c60,14,"「いいけど…」","","",""
00000cc0,16,"「どうかした？」","","",""
00000d08,57,"「いや、思ったより高そうな施設だから、
　大丈夫か？　と」","","",""
00000d88,51,"「大丈夫、大丈夫。
　ダメなら引き返せばいいんだし」","","",""
00000e4c,26,"「それもそうだな、行くか」","","",""
00000eb8,16,"「レッツゴー！」","","",""
00001150,80,"「うわぁ、中もゴージャスだね～。
　商店街のボーリング場とは
　ずいぶん違うなぁ」","","",""
00001294,10,"「ははは」","","",""
000012e4,67,"「ちょっと待ってろ、俺が案内図で
　面白そうな施設がないか探すから」","","",""
00001378,20,"「うん、よろしくね」","","",""
00001460,12,"「え～と…」","","",""
0000149c,22,"「何かいいのある～？」","","",""
00001588,28,"（室内温水プールに誘うか…）","","",""
000015d4,71,"「おっ、屋内温水プールがある！
　ウオータースライダーもあるみたいだぞ」","","",""
00001658,73,"「おっ！　屋内温水プールがある！
　ウオータースライダーもあるみたいだぞ」","","",""
0000170c,28,"「へ～っ、いいね、楽しそう」","","",""
000017a8,18,"「行ってみるか？」","","",""
00001818,100,"「もっちろん！　この辺りのプールで
　乗ったことのないウオータースライダーが
　あるなんて、許せな…」","","",""
00001964,14,"「どうした？」","","",""
000019b8,61,"「あ～、うん……それが…とんでもないことに
　気づいちゃった」","","",""
00001a98,22,"「とんでもないこと？」","","",""
00001b0c,55,"「今日、水泳あったから、
　水着持ってきてるんだけど…」","","",""
00001bd0,32,"「胸に、名前が入ってるんだよね」","","",""
00001c68,72,"「あ～そっか…。
　嫌なら借りればいいじゃないか。
　レンタル水着あるぞ」","","",""
00001d10,63,"「水着持ってるのに借りるの！？
　そんなのもったいないじゃない」","","",""
00001de0,65,"「じゃあ、学校用のを着れば
　いいんじゃないか？　恥ずかしいけど」","","",""
00001e80,12,"「うぐぐ…」","","",""
00001ed8,26,"「だっつんはどうするの？」","","",""
00001f20,59,"「俺も水泳があったから持ってきてるし、
　学校用ので泳ぐよ」","","",""
00001fac,77,"「いいなぁ、男子は名前が小さくて。
　海パンの隅にちょっと入ってるだけだもん」","","",""
00002098,26,"「はっはっはっ、いいだろ」","","",""
00002104,51,"「私だけレンタル料払うなんて、
　すっごく損な気分」","","",""
000021cc,10,"「う～～」","","",""
0000220c,34,"「よ～し、私も学校用ので泳ぐよ！」","","",""
000022b4,14,"「いいのか？」","","",""
00002320,82,"「大丈夫！　中に入ったら、
　すぐ水の中に飛び込むから。
　そしたらわかんないって」","","",""
0000242c,16,"（そうかなぁ…）","","",""
00002490,16,"「さ、行こっ！」","","",""
000024e0,47,"「よし、じゃあ、プールサイドで
　待ち合わせな」","","",""
00000b30,10,"「うん！」","","",""
0000271c,51,"（客がまばらだなぁ。
　温泉の方が人気なんだろうな）","","",""
0000278c,92,"（おっ、客がまばらだなぁ。
　まだ屋外プールの季節だし、
　わざわざ温水プールでは泳がないか）","","",""
00002818,38,"（けど、雰囲気いいし、来てよかったな）","","",""
0000297c,18,"「おっ待たせ～っ」","","",""
000029d8,16,"「おっ、来たな」","","",""
00002a48,63,"「エヘヘ、やっぱりちょっと恥ずかしいね、
　学校外でこの格好は」","","",""
00002c24,49,"「あ～っ、もう！　そんなにじっと見るの
　禁止！」","","",""
00002cc4,12,"「悪い悪い」","","",""
00002d18,36,"「ほら、早くプールの中に入ろうよぉ」","","",""
00002da8,57,"「そんなに客もいないし、焦らなくても
　見られてないって」","","",""
00002e28,28,"「そうだけど、気になるよぉ」","","",""
00002eb0,63,"「せっかく温水プールに来たんだから、
　記念に１枚撮らなきゃな」","","",""
00002f48,20,"「え～っ、ここで？」","","",""
00002fc8,16,"「ほら、笑って」","","",""
00003038,10,"「もう…」","","",""
000030f4,28,"「スパリゾートに来てま～す」","","",""
00003194,16,"「ピ～～～～ス」","","",""
0000329c,51,"「ほら、もう待てない～。
　プールに飛び込みたい～」","","",""
00003354,26,"「よ～し、じゃあ泳ぐか！」","","",""
00000b30,10,"「うん！」","","",""
00003470,12,"「それっ！」","","",""
000034ac,53,"「うわぁ、あったか～～い！
　ぬるま湯のお風呂みたい」","","",""
00003510,40,"「そりゃそうだろ、温水プールなんだから」","","",""
00003568,40,"「そうだけど、いざ入ってみると変な感じ」","","",""
000035b4,26,"「お風呂で泳いでるみたい」","","",""
00001294,10,"「ははは」","","",""
00003628,42,"「いいね～、泳いでも怒られないお風呂って」","","",""
00003680,22,"「風呂じゃないけどな」","","",""
000036cc,26,"「もう恥ずかしくないか？」","","",""
00003714,47,"「うん、大丈夫。水の中に入れば
　こっちのもの」","","",""
00003764,59,"「誰かに見られてるなって思ったら、
　肩まで浸かればいいし」","","",""
000037cc,32,"「じゃあ、こっち見て笑ってくれ」","","",""
000038d8,38,"「う～っ、やっぱりちょっと恥ずかしい」","","",""
00003988,12,"「はははは」","","",""
00003a64,32,"こうして、しばらく一緒に泳いだ。","","",""
00003b68,55,"「ね～ね～、そろそろウオータースライダーに
　乗ろうよ」","","",""
00003c40,49,"「オッケー、行くか。
　滑るところ、撮ってやるよ」","","",""
00003cc4,22,"「うん、撮って撮って」","","",""
00003da4,53,"「うわぁ、思ったより水の勢いが強いね。
　楽しそう～」","","",""
00003e58,22,"「じゃあ、行くよ～っ」","","",""
00003ed0,30,"「撮るからちょっと待ってくれ」","","",""
00003f54,40,"「え～っ、早くぅ。さっさと滑りたいのに」","","",""
00004020,71,"「ちょっと水をためてから飛び出した方が、
　勢いが強くなっていいんだよ」","","",""
000040cc,43,"「そうなんだ？
　じゃあ、踏ん張ってよっと」","","",""
000041d4,24,"「オッケー！　いいぞ！」","","",""
000042ac,20,"「それ～～～～っ！」","","",""
0000447c,12,"「ぷはっ！」","","",""
000044b8,16,"「あははははは」","","",""
00004590,16,"「どうだった？」","","",""
000045f4,90,"「もう最高！　だっつんの言うとおり！
　最初からすっごく加速がついて、
　大迫力だったよ！」","","",""
00004730,49,"「もう１回やらなきゃ。
　だっつんもやるでしょ？」","","",""
0000067c,8,"「おう」","","",""
00004810,42,"こうして、一緒に室内温水プールを楽しんだ。","","",""
0000491c,78,"（今日も客が少ないなぁ。
　温水プールには、まだシーズンが早いって
　ことか？）","","",""
00004ad8,14,"「お待たせ～」","","",""
00004b28,18,"「おっ、来た来た」","","",""
00004b80,38,"「さ、プールの中に入ろうよ。早く早く」","","",""
00004c38,49,"「誰も周りにいないってのに、
　恥ずかしいのか？」","","",""
00004cc8,63,"「そりゃそうだよ。もし、誰かが来て、
　見られたらって思うと…」","","",""
00004db4,49,"「小学生みたいに
　胸に名前が書いてあるんだよ？」","","",""
00004ea8,42,"「ほら、早く早く！　プールに飛び込むよ！」","","",""
00004f58,38,"「…そう言われると、じらしたくなるな」","","",""
000050b8,38,"「１枚撮るから、手すりに腰掛けてくれ」","","",""
00005130,32,"「ええっ、この恥ずかしいのに？」","","",""
000051bc,34,"「やらないと、ずっとここにいるぞ」","","",""
00005230,32,"「う～っ、わかったよ、やるよぉ」","","",""
00005320,10,"「こう？」","","",""
0000534c,38,"「おっ、いいな！　そのままそのまま…」","","",""
000053c0,36,"「もう、恥ずかしいんだから、早く…」","","",""
000054bc,42,"「１枚撮るから、プールサイドに座ってくれ」","","",""
00005130,32,"「ええっ、この恥ずかしいのに？」","","",""
000051bc,34,"「やらないと、ずっとここにいるぞ」","","",""
00005230,32,"「う～っ、わかったよ、やるよぉ」","","",""
00005320,10,"「こう？」","","",""
00005760,75,"「もっと横たわる感じで。足を伸ばして、
　仰向けに倒れる体を両肘で支えて…」","","",""
000057d8,24,"「うぅ…要求厳しいよぉ」","","",""
0000587c,30,"「これ…恥ずかしいんだけど…」","","",""
00005908,22,"「そのままそのまま…」","","",""
00005998,49,"「１枚撮るから、
　その場でダブルピースしてくれ」","","",""
00005a28,32,"「え～っ、プールの中じゃダメ？」","","",""
00005ab4,51,"「今、そこでだ。
　じゃないと、ずっとここにいるぞ」","","",""
00005b38,20,"「うぅ…いじわるぅ」","","",""
00003194,16,"「ピ～～～～ス」","","",""
00005d30,26,"「もういい？　もう行く？」","","",""
00005dc0,20,"「よ～し、いいぞ！」","","",""
00003470,12,"「それっ！」","","",""
00005e9c,40,"「ぷぁっ！　ぬる～～い。気持ちいい～っ」","","",""
00004810,42,"こうして、一緒に室内温水プールを楽しんだ。","","",""
