000000a8,63,"「ののか、このまま帰るのも何だし、
　どこかへ寄ってかないか？」","","",""
000001a0,30,"「うん、いいよ～、どこ行く？」","","",""
00000238,16,"「そうだなぁ…」","","",""
000002e4,78,"「スパリゾートへ行かないか？
　あそこなら、いろいろ遊ぶ施設が
　ありそうだし」","","",""
00000390,36,"「あ、いいね～、賛成！　行こ行こっ」","","",""
000004a4,63,"「あ、そういえば、郊外にスパリゾートが
　出来たの、知ってる？」","","",""
000005b4,12,"「あ、ああ」","","",""
00000600,30,"「ああ、夜中のＣＭで見たかも」","","",""
00000680,96,"「電車で２駅らしいんだよね～。
　あそこなら、遊ぶ施設がいろいろ
　ありそうだし、行ってみない？」","","",""
000007f4,20,"「そうだな、行くか」","","",""
00000848,26,"「そうだな、行ってみるか」","","",""
000008b8,24,"「うん！　行こ行こっ！」","","",""
00000974,57,"「あ……ごめんね。
　今日は…ちょっと大事な用があって…」","","",""
00000a94,12,"「そっか…」","","",""
00000af4,71,"「うう…何で用なんかあるんだろ。
　せっかくだっつんが誘ってくれたのに」","","",""
00000c10,14,"「また誘うよ」","","",""
00000c70,40,"「ホント？　約束だよ？　すぐに誘ってよ」","","",""
00000d38,8,"「ああ」","","",""
00000d88,18,"「じゃあ…またね」","","",""
00000e04,16,"「ああ、またな」","","",""
00000efc,36,"（もう一つ盛り上がらなかったしな…）","","",""
0000101c,74,"「ね～ね～、だっつん。
　今日、水泳だったから、
　水着持ってきてるんだ～」","","",""
00001134,55,"「またスパリゾートへ行って、
　温水プールに入らない？」","","",""
000011e0,51,"「おっ、いいな。けど、いいのか？
　学校用の水着で」","","",""
00001258,59,"「あはは、もう慣れっこ。
　誰かに見られたら、潜ればいいし」","","",""
0000135c,24,"「そっか、じゃあ行くか」","","",""
000013c8,22,"「うん、行こ行こっ！」","","",""
000000a8,63,"「ののか、このまま帰るのも何だし、
　どこかへ寄ってかないか？」","","",""
00000974,57,"「あ……ごめんね。
　今日は…ちょっと大事な用があって…」","","",""
00000a94,12,"「そっか…」","","",""
00000af4,71,"「うう…何で用なんかあるんだろ。
　せっかくだっつんが誘ってくれたのに」","","",""
00000c10,14,"「また誘うよ」","","",""
00000c70,40,"「ホント？　約束だよ？　すぐに誘ってよ」","","",""
00000d38,8,"「ああ」","","",""
00000d88,18,"「じゃあ…またね」","","",""
00000e04,16,"「ああ、またな」","","",""
00000efc,36,"（もう一つ盛り上がらなかったしな…）","","",""
