000000d0,67,"「舞衣ちゃん、このまま帰るのも何だし、
　どこかへ寄っていかない？」","","",""
000001c8,69,"「あ…私もそう思ってたんです。
　先輩ともう少し一緒にいたいなぁって」","","",""
000002f0,49,"「それに、私、２人で行きたいところが
　あって…」","","",""
00000398,28,"「行きたいところ？　どこ？」","","",""
00000474,77,"「スパリゾートです。今から行けば、
　ちょうど日が暮れて、きれいでしょうから」","","",""
00000570,36,"「スパリゾートか。いいな、行こうか」","","",""
00000628,59,"「郊外に出来たスパリゾートなんですけど、
　知ってますか？」","","",""
000006e4,12,"「あ、ああ」","","",""
00000730,30,"「ああ、夜中のＣＭで見たかも」","","",""
000007b0,61,"「電車で２駅らしいんですけど、
　どんなところか興味があって」","","",""
00000870,28,"「そっか。じゃあ、行こうか」","","",""
000008cc,34,"「そっか。じゃあ、行ってみようか」","","",""
00000968,10,"「はい！」","","",""
000009fc,120,"「あ…すみません。行きたいんですけど、
　今日はどうしても、家でやらなきゃいけない
　ことがあって、まっすぐ帰らないと…」","","",""
00000b78,16,"「そっか…残念」","","",""
00000be8,36,"「せっかく先輩が誘ってくれたのに…」","","",""
00000c80,14,"「また誘うよ」","","",""
00000cec,24,"「はい。私…待ってます」","","",""
00000d70,18,"「じゃあ、またね」","","",""
00000de0,14,"「失礼します」","","",""
00000edc,36,"（もう一つ盛り上がらなかったしな…）","","",""
00000f54,53,"「舞衣ちゃん、またスパリゾートへ
　寄って行かない？」","","",""
00001044,24,"「あ、また撮影ですか？」","","",""
00001094,42,"「そう。あそこは夜の撮影に持って来いだよ」","","",""
00001104,51,"「フフッ、ライトアップされて、
　きれいですもんね」","","",""
000011a0,22,"「じゃあ、行こうか？」","","",""
00000968,10,"「はい！」","","",""
00001298,100,"「あ…すみません。今日はどうしても、
　家でやらなきゃいけないことがあって、
　まっすぐ帰らないと…」","","",""
00000b78,16,"「そっか…残念」","","",""
00001448,53,"「私も先輩と、スパリゾートへ
　行きたいんですけど…」","","",""
00001510,42,"「用事があるなら仕方ないよ。また誘うから」","","",""
00000cec,24,"「はい。私…待ってます」","","",""
00000d70,18,"「じゃあ、またね」","","",""
00000de0,14,"「失礼します」","","",""
00000edc,36,"（もう一つ盛り上がらなかったしな…）","","",""
00000f54,53,"「舞衣ちゃん、またスパリゾートへ
　寄って行かない？」","","",""
00001044,24,"「あ、また撮影ですか？」","","",""
00001980,20,"「そう。ダメかな？」","","",""
00001a04,67,"「ううん、ダメなんてこと。
　私も行きたいです。連れて行って下さい」","","",""
