000000a8,69,"「室戸先輩、このまま帰るのも何だし、
　どこかへ寄っていきませんか？」","","",""
00000214,67,"「あ、じゃあ、スパリゾートへ行かない？
　楽しいじゃない？　あそこ」","","",""
000002fc,26,"「いいですね、行きますか」","","",""
00000374,8,"「ええ」","","",""
000003f8,22,"「いいけど、どこへ？」","","",""
0000047c,16,"「そうだなぁ…」","","",""
000004dc,86,"「…あ、そうそう。２駅行ったところに、
　スパリゾートが出来たんだけど、
　知ってる？」","","",""
0000060c,16,"「知ってますよ」","","",""
0000065c,47,"「ああ、らしいですね。
　夜中のＣＭで見たかも」","","",""
000006ec,67,"「ちょっとのぞいてみない？
　勉強の気晴らしにちょうどよさそうだし」","","",""
000002fc,26,"「いいですね、行きますか」","","",""
0000080c,30,"「いいですね、行ってみますか」","","",""
000008b0,92,"「あ……ごめんなさい。
　今日は、とても大事な用事があって、
　まっすぐ帰らなきゃダメなのよ」","","",""
000009d0,26,"「そうなんですか…残念…」","","",""
00000a48,10,"「私も…」","","",""
00000aa4,24,"「寄り道は、また今度ね」","","",""
00000b14,30,"「そうですね、また誘いますよ」","","",""
00000b90,18,"「ええ、待ってる」","","",""
00000be4,38,"「じゃあ、またね。気をつけて帰ってね」","","",""
00000c88,10,"「また…」","","",""
00000d9c,55,"「室戸先輩、またスパリゾートへ
　寄って行きませんか？」","","",""
00000e98,32,"「あ、いいわね。行きましょうか」","","",""
00000f4c,38,"「ライトアップされて、きれいだものね」","","",""
00000fd4,26,"「撮影に持って来いですよ」","","",""
000008b0,92,"「あ……ごめんなさい。
　今日は、とても大事な用事があって、
　まっすぐ帰らなきゃダメなのよ」","","",""
00001154,20,"「そうなんですか…」","","",""
000011c8,53,"「私も\p01君と、
　スパリゾートへ寄りたいんだけど…」","","",""
00001280,20,"「また誘って、ね？」","","",""
00001304,26,"「もちろん、そうしますよ」","","",""
00000be4,38,"「じゃあ、またね。気をつけて帰ってね」","","",""
00001404,22,"「ええ。じゃあ、また」","","",""
