000000a8,65,"「柚ノ木さん、このまま帰るのも何だし、
　どこか寄って行かない？」","","",""
00000164,24,"「どこかって、どこへ？」","","",""
000001f4,16,"「そうだなぁ…」","","",""
00000258,72,"「スパリゾートはどう？
　あそこなら、いろいろ遊ぶ施設が
　ありそうだし」","","",""
00000300,36,"「あ、いいわね。うん、私も行きたい」","","",""
00000430,12,"「う～ん…」","","",""
00000490,16,"「特にないの？」","","",""
000004d8,12,"「…まぁね」","","",""
00000540,88,"「じゃあ、スパリゾートへ行ってみない？
　２駅先に出来たらしいんだけど…。
　知ってる？」","","",""
0000069c,12,"「あ、ああ」","","",""
0000070c,30,"「ああ、夜中のＣＭで見たかも」","","",""
000007c0,59,"「いろいろ、遊ぶ施設もあるみたいよ。
　楽しそうじゃない？」","","",""
000008d0,22,"「そうだね、行こうか」","","",""
00000938,28,"「そうだね、行ってみようか」","","",""
000009c8,76,"「あ……ごめんなさい。
　私…今日は、用事があって、
　まっすぐ帰らなきゃ…」","","",""
00000af0,20,"「あ…そうなんだ…」","","",""
00000b64,53,"「私も…あなたのそばに、
　もう少しいたいんだけど…」","","",""
00000c2c,30,"「…用があるなら、仕方ないね」","","",""
00000c98,22,"「うん、また学校でね」","","",""
00000d28,18,"「じゃあ…またね」","","",""
00000d88,16,"「うん、またね」","","",""
00000ec8,36,"（もう一つ盛り上がらなかったしな…）","","",""
00000f48,65,"「柚ノ木さん、よかったら、
　またスパリゾートへ寄って行かない？」","","",""
00001010,30,"「あ…もしかして、体力測定？」","","",""
000010dc,72,"「そう。時間がなくて、
　全部測定できなかったし、
　またやりたいなって」","","",""
00001178,47,"「フフッ、そうね。
　いいわよ、行きましょうか」","","",""
000009c8,76,"「あ……ごめんなさい。
　私…今日は、用事があって、
　まっすぐ帰らなきゃ…」","","",""
00000af0,20,"「あ…そうなんだ…」","","",""
00001450,59,"「私も…あなたと一緒に
　スパリゾートへ寄りたいんだけど…」","","",""
0000152c,30,"「…用があるなら、仕方ないよ」","","",""
00000c98,22,"「うん、また学校でね」","","",""
00000d28,18,"「じゃあ…またね」","","",""
00000d88,16,"「うん、またね」","","",""
00000ec8,36,"（もう一つ盛り上がらなかったしな…）","","",""
