PHOTOKANOKDLC003/ID00000,/ID00000,0,Uncompress,,""
PHOTOKANOKDLC003/ID00001,/ID00001,1,Uncompress,,""
PHOTOKANOKDLC003/ID00002,/ID00002,2,Uncompress,,""
PHOTOKANOKDLC003/ID00003,/ID00003,3,Uncompress,,""
PHOTOKANOKDLC003/ID00004,/ID00004,4,Uncompress,,""
PHOTOKANOKDLC003/ID00005,/ID00005,5,Uncompress,,""
PHOTOKANOKDLC003/ID00006,/ID00006,6,Uncompress,,""
PHOTOKANOKDLC003/ID00007,/ID00007,7,Uncompress,,""
PHOTOKANOKDLC003/ID00008,/ID00008,8,Uncompress,,""
PHOTOKANOKDLC003/ID00009,/ID00009,9,Uncompress,,""
PHOTOKANOKDLC003/ID00010,/ID00010,10,Uncompress,,""
PHOTOKANOKDLC003/ID00011,/ID00011,11,Uncompress,,""
PHOTOKANOKDLC003/ID00012,/ID00012,12,Uncompress,,""
PHOTOKANOKDLC003/ID00013,/ID00013,13,Uncompress,,""
PHOTOKANOKDLC003/ID00014,/ID00014,14,Uncompress,,""
PHOTOKANOKDLC003/ID00015,/ID00015,15,Uncompress,,""
PHOTOKANOKDLC003/ID00016,/ID00016,16,Uncompress,,""
PHOTOKANOKDLC003/ID00017,/ID00017,17,Uncompress,,""
PHOTOKANOKDLC003/ID00018,/ID00018,18,Uncompress,,""
PHOTOKANOKDLC003/ID00019,/ID00019,19,Uncompress,,""
PHOTOKANOKDLC003/ID00020,/ID00020,20,Uncompress,,""
PHOTOKANOKDLC003/ID00021,/ID00021,21,Uncompress,,""
PHOTOKANOKDLC003/ID00022,/ID00022,22,Uncompress,,""
PHOTOKANOKDLC003/ID00035,/ID00035,35,Uncompress,,""
PHOTOKANOKDLC003/ID00036,/ID00036,36,Uncompress,,""
PHOTOKANOKDLC003/ID00045,/ID00045,45,Uncompress,,""
PHOTOKANOKDLC003/ID00046,/ID00046,46,Uncompress,,""
PHOTOKANOKDLC003/ID00047,/ID00047,47,Uncompress,,""
PHOTOKANOKDLC003/ID00048,/ID00048,48,Uncompress,,""
PHOTOKANOKDLC003/ID00049,/ID00049,49,Uncompress,,""
PHOTOKANOKDLC003/ID00050,/ID00050,50,Uncompress,,""
PHOTOKANOKDLC003/ID00051,/ID00051,51,Uncompress,,""
PHOTOKANOKDLC003/ID00052,/ID00052,52,Uncompress,,""
PHOTOKANOKDLC003/ID00060,/ID00060,60,Uncompress,,""
PHOTOKANOKDLC003/ID00061,/ID00061,61,Uncompress,,""
PHOTOKANOKDLC003/ID00062,/ID00062,62,Uncompress,,""
PHOTOKANOKDLC003/ID00063,/ID00063,63,Uncompress,,""
PHOTOKANOKDLC003/ID00064,/ID00064,64,Uncompress,,""
PHOTOKANOKDLC003/ID00065,/ID00065,65,Uncompress,,""
PHOTOKANOKDLC003/ID00066,/ID00066,66,Uncompress,,""
PHOTOKANOKDLC003/ID00067,/ID00067,67,Uncompress,,""
PHOTOKANOKDLC003/ID00068,/ID00068,68,Uncompress,,""
PHOTOKANOKDLC003/ID00069,/ID00069,69,Uncompress,,""
PHOTOKANOKDLC003/ID00070,/ID00070,70,Uncompress,,""
PHOTOKANOKDLC003/ID00071,/ID00071,71,Uncompress,,""
PHOTOKANOKDLC003/ID00072,/ID00072,72,Uncompress,,""
PHOTOKANOKDLC003/ID00073,/ID00073,73,Uncompress,,""
PHOTOKANOKDLC003/ID00074,/ID00074,74,Uncompress,,""
PHOTOKANOKDLC003/ID00075,/ID00075,75,Uncompress,,""
PHOTOKANOKDLC003/ID00076,/ID00076,76,Uncompress,,""
PHOTOKANOKDLC003/ID00077,/ID00077,77,Uncompress,,""
PHOTOKANOKDLC003/ID00078,/ID00078,78,Uncompress,,""
PHOTOKANOKDLC003/ID00079,/ID00079,79,Uncompress,,""
PHOTOKANOKDLC003/ID00080,/ID00080,80,Uncompress,,""
PHOTOKANOKDLC003/ID00081,/ID00081,81,Uncompress,,""
PHOTOKANOKDLC003/ID00082,/ID00082,82,Uncompress,,""
PHOTOKANOKDLC003/ID00083,/ID00083,83,Uncompress,,""
PHOTOKANOKDLC003/ID00084,/ID00084,84,Uncompress,,""
PHOTOKANOKDLC003/ID00085,/ID00085,85,Uncompress,,""
PHOTOKANOKDLC003/ID00086,/ID00086,86,Uncompress,,""
PHOTOKANOKDLC003/ID00087,/ID00087,87,Uncompress,,""
PHOTOKANOKDLC003/ID00088,/ID00088,88,Uncompress,,""
PHOTOKANOKDLC003/ID00089,/ID00089,89,Uncompress,,""
PHOTOKANOKDLC003/ID00090,/ID00090,90,Uncompress,,""
PHOTOKANOKDLC003/ID00091,/ID00091,91,Uncompress,,""
PHOTOKANOKDLC003/ID00092,/ID00092,92,Uncompress,,""
PHOTOKANOKDLC003/ID00093,/ID00093,93,Uncompress,,""
PHOTOKANOKDLC003/ID00094,/ID00094,94,Uncompress,,""
PHOTOKANOKDLC003/ID00095,/ID00095,95,Uncompress,,""
PHOTOKANOKDLC003/ID00096,/ID00096,96,Uncompress,,""
PHOTOKANOKDLC003/ID00097,/ID00097,97,Uncompress,,""
PHOTOKANOKDLC003/ID00098,/ID00098,98,Uncompress,,""
PHOTOKANOKDLC003/ID00099,/ID00099,99,Uncompress,,""
PHOTOKANOKDLC003/ID00100,/ID00100,100,Uncompress,,""
PHOTOKANOKDLC003/ID00101,/ID00101,101,Uncompress,,""
PHOTOKANOKDLC003/ID00102,/ID00102,102,Uncompress,,""
PHOTOKANOKDLC003/ID00103,/ID00103,103,Uncompress,,""
PHOTOKANOKDLC003/ID00104,/ID00104,104,Uncompress,,""
PHOTOKANOKDLC003/ID00105,/ID00105,105,Uncompress,,""
PHOTOKANOKDLC003/ID00106,/ID00106,106,Uncompress,,""
PHOTOKANOKDLC003/ID00107,/ID00107,107,Uncompress,,""
PHOTOKANOKDLC003/ID00108,/ID00108,108,Uncompress,,""
PHOTOKANOKDLC003/ID00109,/ID00109,109,Uncompress,,""
PHOTOKANOKDLC003/ID00110,/ID00110,110,Uncompress,,""
PHOTOKANOKDLC003/ID00111,/ID00111,111,Uncompress,,""
PHOTOKANOKDLC003/ID00112,/ID00112,112,Uncompress,,""
PHOTOKANOKDLC003/ID00113,/ID00113,113,Uncompress,,""
PHOTOKANOKDLC003/ID00114,/ID00114,114,Uncompress,,""
PHOTOKANOKDLC003/ID00115,/ID00115,115,Uncompress,,""
PHOTOKANOKDLC003/ID00116,/ID00116,116,Uncompress,,""
PHOTOKANOKDLC003/ID00117,/ID00117,117,Uncompress,,""
PHOTOKANOKDLC003/ID00118,/ID00118,118,Uncompress,,""
PHOTOKANOKDLC003/ID00119,/ID00119,119,Uncompress,,""
PHOTOKANOKDLC003/ID00120,/ID00120,120,Uncompress,,""
PHOTOKANOKDLC003/ID00121,/ID00121,121,Uncompress,,""
PHOTOKANOKDLC003/ID00122,/ID00122,122,Uncompress,,""
PHOTOKANOKDLC003/ID00123,/ID00123,123,Uncompress,,""
PHOTOKANOKDLC003/ID00124,/ID00124,124,Uncompress,,""
PHOTOKANOKDLC003/ID00125,/ID00125,125,Uncompress,,""
PHOTOKANOKDLC003/ID00126,/ID00126,126,Uncompress,,""
PHOTOKANOKDLC003/ID00127,/ID00127,127,Uncompress,,""
PHOTOKANOKDLC003/ID00128,/ID00128,128,Uncompress,,""
PHOTOKANOKDLC003/ID00129,/ID00129,129,Uncompress,,""
PHOTOKANOKDLC003/ID00130,/ID00130,130,Uncompress,,""
PHOTOKANOKDLC003/ID00131,/ID00131,131,Uncompress,,""
PHOTOKANOKDLC003/ID00132,/ID00132,132,Uncompress,,""
PHOTOKANOKDLC003/ID00133,/ID00133,133,Uncompress,,""
PHOTOKANOKDLC003/ID00134,/ID00134,134,Uncompress,,""
PHOTOKANOKDLC003/ID00135,/ID00135,135,Uncompress,,""
