00000174,8,"「え？」","?」","?」","?"
00000294,16,"「あ、室戸先輩」","Oh, my seniors","«О, мои старшие»","Oh, meine Senioren"
00000304,30,"「こんな所で何をやってるの？」","What do you do in this place?","Что вы делаете в этом месте?","Was machst du hier?"
00000350,55,"「こんな所って…。
　ただ、体育館へ来ただけですけど？」","It's like this. I just came to the gymnasium.","- Это так. Я только что приехал в гимназию.","So ist es. Ich kam gerade ins Gymnasium."
0000048c,32,"「まぁ、意味もなくブラブラと…」","“Now, it’s not meaningful.”","«Теперь это не имеет смысла. »","„Jetzt ist es nicht sinnvoll. „"
000004fc,75,"「そんなこと言って、女子の体操服姿を、
　撮りに来たんじゃないでしょうね？」","“I think you’ve come to take a girl’s gymnastics
outfit, right?”","«Я думаю, что вы пришли взять наряд гимнастики
девушки, верно? »","„Ich denke, Sie sind gekommen, um ein Mädchen
Turnschuh-Outfit, richtig? „"
000005d0,77,"「そ、そういうわけじゃないですよ。
　次の体育が女子だなんて、知らなかったし」","That’s not that. I didn’t know that the next
sport is a girl.”","Это не так. Я не знал, что следующий вид спорта -
это девочка. »","Das ist nicht das. Ich wusste nicht, dass der
nächste Sport ein Mädchen ist. „"
00000668,22,"「そう。…まぁいいわ」","。 …Well, it's good!","。 … Ну, это хорошо!","Es ist gut!"
00000720,55,"「かつみから聞いたわよ。
　写真部に入ったそうじゃない」","“I heard it from wigs.” I'm not going to enter
the photo department.","«Я слышал это от париков». Я не собираюсь входить
в фотоотдел.","„Ich habe es von Perücken gehört.“ Ich gehe nicht
in die Fotoabteilung."
000007b8,38,"「ええ、まぁ…なんとなくなりゆきで…」","Yes, I'm… I'm no longer…","- Да, я… Я больше не…","Ja, ich bin… Ich bin nicht mehr…"
0000082c,42,"「よりにもよって、あんな問題のある部に…」","“It’s more important to have a problem…”","«Важнее иметь проблему… »","„Es ist wichtiger, ein Problem zu haben… „"
000008a8,32,"「そんなに問題…あるんですか？」","“Is there such a problem?”","— Есть ли такая проблема? »","„Ist da so ein Problem? „"
00000928,14,"「大ありだわ」","」","」","!"
00000980,106,"「ローアングルだとか、ハイアングルだとか
　言って、女の子の写真を撮ってばかり
　なんだから、あの人たちは」","“I’ve just taken a photo of a girl, saying that
I’m a Roangle or a High Angle.”","«Я только что сделал фотографию девушки, говоря,
что я Roangle или Высокий угол. »","„Ich habe gerade ein Foto von einem Mädchen
gemacht und gesagt, dass ich ein Roangle oder ein
High Angle bin. „"
00000a78,26,"「はは…そうみたいですね」","It's like that.","- Это так.","So ist es."
00000aec,114,"「いい？　君は他の部員みたいに、
　女子の体操服姿とか、水着姿とか、制服の
　スカートとかを、追い回さないようにね」","“Is it good? You’re like other members, so you
don’t catch up with women’s gymnastics, swimwear,
uniform skirts, etc.”","- Это хорошо? Вам нравится другие члены, поэтому
вы не ловите с женской гимнастикой, купальники,
униформенные юбки и т.д. »","„Ist es gut? Sie sind wie andere Mitglieder, so
dass Sie nicht mit Frauen Gymnastik, Bademode,
Uniform Röcke, etc. zu fangen. „"
00000c0c,20,"「も、もちろんです」","Oh, of course.","О, конечно.","Oh, natürlich."
00000c50,10,"（…けど）","Home","Начало","Home"
00000cd0,53,"（室戸先輩って背が高いし…
　体操服が似合ってるよな）","(Muroto seniors are tall… Gymnastic dress is
similar)","(Старши маурото высокие… Гимнастическое платье
похоже)","(Muroto Senioren sind groß… Gymnastik Kleid ist
ähnlich"
00000d58,51,"「ちょっと…言ってるそばから、
　ジロジロ見ない！」","It's a little … I don't see Jiro!","Это немного … Я не вижу Jiro!","Es ist ein wenig… ich sehe Jiro nicht!"
00000e30,20,"「す、すみません！」","“I don’t know it!”","“Я не знаю! »","„Ich weiß es nicht! „"
00000ed4,34,"「まったく、もう。…それじゃあね」","Now. …it's it!","Сейчас. …это это!","Jetzt!"
00001038,40,"（まずったな…つい、目が行っちゃったよ）","Sorry, this entry is only available in 日本語.","Извините, этот техт доступен только в “日本語”.","Leider ist dieser Eintrag nur in 日本語 verfügbar."
