00000194,16,"「舞衣…ちゃん」","","",""
000001fc,20,"じーーーーーーーーっ","","",""
00000270,8,"「え？」","","",""
000002fc,26,"「フフッ、先輩、変な顔～」","","",""
00000194,16,"「舞衣…ちゃん」","","",""
000001fc,20,"じーーーーーーーーっ","","",""
00000494,8,"「ん？」","","",""
000004e0,42,"「先輩、難しい顔して、どうしたんですか？」","","",""
00000578,26,"「い、いや、何でもないよ」","","",""
0000066c,16,"「舞衣ちゃん…」","","",""
000001fc,20,"じーーーーーーーーっ","","",""
00000748,8,"「え…」","","",""
000007e0,42,"「その……何だか、まっすぐ見られないです」","","",""
0000066c,16,"「舞衣ちゃん…」","","",""
000001fc,20,"じーーーーーーーーっ","","",""
00000974,10,"「先輩？」","","",""
000009c8,36,"「どうかしたんですか？　急に黙って」","","",""
00000578,26,"「い、いや、何でもないよ」","","",""
00000afc,16,"「そうですか？」","","",""
0000066c,16,"「舞衣ちゃん…」","","",""
000001fc,20,"じーーーーーーーーっ","","",""
00000c38,16,"「え……先輩？」","","",""
000001fc,20,"じーーーーーーーーっ","","",""
00000d84,40,"「もう……返事しないなんて、ずるいです」","","",""
0000066c,16,"「舞衣ちゃん…」","","",""
000001fc,20,"じーーーーーーーーっ","","",""
00000748,8,"「え…」","","",""
00000f88,30,"「きゅ、急に見つめられても…」","","",""
00001044,16,"「ご、ごめん…」","","",""
0000066c,16,"「舞衣ちゃん…」","","",""
00001170,8,"「あ…」","","",""
000011f0,55,"「先輩は…そうやって、
　いつも私を見ていてくれますね」","","",""
0000066c,16,"「舞衣ちゃん…」","","",""
0000136c,22,"「どうかしましたか？」","","",""
000013b8,36,"「舞衣ちゃん、元気ないなと思って…」","","",""
00001464,61,"「あ……すみません。
　元気出さなきゃって、思うんですけど…」","","",""
0000066c,16,"「舞衣ちゃん…」","","",""
000001fc,20,"じーーーーーーーーっ","","",""
00001170,8,"「あ…」","","",""
000016e8,40,"「先輩の瞳って、キラキラしてて素敵です」","","",""
0000066c,16,"「舞衣ちゃん…」","","",""
000001fc,20,"じーーーーーーーーっ","","",""
00000748,8,"「え…」","","",""
000001fc,20,"じーーーーーーーーっ","","",""
0000193c,22,"「フフッ、クスクス…」","","",""
000019a8,24,"「ど、どうして笑うの？」","","",""
00001a14,34,"「だって先輩、目が真剣なんだもん」","","",""
00001ad4,12,"（失敗か…）","","",""
