000002d0,24,"「学校の話なんだけど…」","It's about school …","Я говорю о школе…","Ich rede von der Schule…"
00000334,24,"「勉強の話なんだけど…」","It's about studying …","«Я говорю об изучении…»","Ich rede vom Lernen…"
00000398,30,"「季節とか町の話なんだけど…」","It's about the seasons and the town …","«Я говорю о сезоне и городе…»","Ich spreche von Saison und Stadt …"
00000400,32,"「映像とか音楽の話なんだけど…」","It's about video and music …","«Я говорю о видео и музыке…»","Ich spreche von Video und Musik …"
0000046c,30,"「本とか漫画の話なんだけど…」","It's about books and manga …","«Я говорю о книгах и манге…»","Ich spreche von Büchern und Manga…"
000004d4,32,"「趣味とか休日の話なんだけど…」","I'm talking about hobbies and holidays …","«Я говорю о святых накануне и праздниках…»","Ich rede von Schrecken und Feiertagen…"
00000540,24,"「運動の話なんだけど…」","It's about exercise …","«Я говорю об упражнениях…»","Ich rede von Bewegung…"
000005a4,24,"「水泳の話なんだけど…」","It's about swimming …","«Я говорю о плавании… »","„Ich spreche von Schwimmen… „"
00000608,22,"「体の話なんだけど…」","It's about the body …","«Я говорю о теле…»","Ich rede über den Körper…"
0000066c,24,"「飲食の話なんだけど…」","I'm talking about eating and drinking …","Я говорю о еде…","Ich rede von Essen…"
000006d4,28,"「甘いものの話なんだけど…」","It's a sweet story …","«Я говорю о сладких вещах… »","„Ich spreche von süßen Dingen… „"
00000740,24,"「料理の話なんだけど…」","I'm talking about cooking …","«Я говорю о кулинарии… »","„Ich spreche von Kochen… „"
000007a8,32,"「プライベートの話なんだけど…」","It's a private story …","Я говорю о частных…","Ich rede von privat…"
00000818,24,"「恋愛の話なんだけど…」","It's a love story …","Я говорю о любви…","Ich spreche von Liebe…"
00000880,26,"「エッチな話なんだけど…」","It's a naughty story …","Я говорю о…","Ich rede von…"
00000970,36,"「え～と……何の話かよくわかんない」","Well … I don't know what you're talking about.","
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh","
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh"
00000a1c,16,"「そ、そっか…」","Oh, that's right …","«Это так…»","Es ist so…"
00000b60,18,"「そ、そうかな？」","Is that so?","— Это? »","„Ist es? „"
00000bc0,40,"（見つめるタイミングって、難しいよな…）","(The timing to stare is difficult …)","(Хорошо видеть…)","(Es ist schwer zu sehen…)"
00000d20,34,"「い、いや、何でもないよ。はは…」","No, no, nothing. Haha …","- Нет, нет, нет. Начало","Nein, nein, nein. Home"
00000d90,40,"（手を握るタイミングって、難しいよな…）","(The timing to hold your hand is difficult …)","(Сложно держать руки…)","(Es ist schwierig, Hände zu halten…)"
00000e04,30,"「どうしたの？　急に黙って…」","What happened? Suddenly shut up …","- Что ты сделал? Это внезапно молчат…","Was hast du getan? Es ist plötzlich still…"
00000d20,34,"「い、いや、何でもないよ。はは…」","No, no, nothing. Haha …","- Нет, нет, нет. Начало","Nein, nein, nein. Home"
00000fb0,22,"「それ……指の体操？」","That … finger gymnastics?","— Это… тело твоего пальца? »","„Es ist… ein Körper deines Fingers? „"
00001034,8,"「え？」","e?","?」","?"
000010a0,36,"「手を開いたり、結んだりしてるから」","Because I open and tie my hands","«Я открыт и подключен. »","„Ich bin offen und verbunden. „"
00001140,38,"「い、いや！　何でもないよ！　はは…」","No, no! It's nothing! Haha …","- Нет, нет! У меня ничего нет!","Nein, nein! Ich habe nichts!"
00000a90,51,"「う～ん……何だか難しい話ね。
　今じゃなくても…」","“Oh, it’s hard to talk.” I'm sorry…","«О, трудно говорить». Извините…","„Oh, es ist schwer zu reden.“ Es tut mir leid…"
00000c24,47,"「ん？　どうかした？
　私の顔に何かついてる？」","What? What is my face?","Что? Что мое лицо?","Was? Was ist mein Gesicht?"
00000f10,53,"（むむ…何気なく触れるタイミングって、
　難しいよな）","(Something is difficult to touch)","(Что-то сложно прикоснуться)","(Something ist schwer zu berühren)"
