000000dc,34,"「室戸先輩、今帰るところですか？」","Muroto seniors, where do you come back?","Мурото пожилых людей, где ты возвращаешься?","Muroto Senioren, wo kommst du zurück?"
000001d0,8,"「はい」","Yes","Да","Ja"
00000228,24,"「じゃあ、一緒に帰る？」","“Have you come back together?”","- Вы возвращаетесь вместе? »","„Willst du wieder zusammenkommen? „"
000003ec,18,"「いいんですか？」","“What is it?”","— Что это? »","„Was ist das? „"
0000045c,71,"「どうせ“不正登校”って言われるし、
　私の方から誘ってみたんだけど？」","“I’ve been told that I’m a rogue school, and I’ve
been invited from my audience.”","«Я сказал, что я школа-рога, и я был приглашен от
моей аудитории. »","“Ich wurde gesagt, dass ich eine Schurkenschule
bin, und ich wurde von meinem Publikum eingeladen.
„"
00000504,49,"「はは……結構言ってますよね、俺。
　すみません」","Hmm… I'm saying, I'm.","Хмм… Я говорю, я.","Hmm… ich sage es."
00000594,36,"「謝るぐらいなら、早く削除してよね」","If I'm so sorry, I'll delete it early.","Если я так сожалею, я удалю его рано.","Wenn es mir so leid tut, werde ich es früh
löschen."
00000618,20,"「さ、行きますか！」","“Well, go!”","— Ну, иди!","„Nun, los!“"
0000068c,18,"「まったくもう…」","」","」","!"
00000720,14,"「いいですね」","“It’s good.”","«Это хорошо. »","„Es ist gut. „"
0000078c,26,"「じゃあ、行きましょうか」","Let’s go!","Поехали!","Gehen wir!"
000007e8,24,"「すみません、今日は…」","I don't know, today …","«Я не знаю, сегодня…»","Ich weiß nicht, heute …"
00000850,26,"「あ、そうなんだ。残念ね」","That’s right. Comment","Это правильно. Комментарий","Das stimmt. Anmerkung"
000008a8,38,"「じゃあ、またね。気をつけて帰ってね」","Yes, again. I'm going to come back.","- Да, опять. Я вернусь.","Ja, wieder. Ich komme zurück."
00000904,20,"「はい。室戸先輩も」","Yes. Home","Да. Начало","Ja. Home"
000000dc,34,"「室戸先輩、今帰るところですか？」","Muroto seniors, where do you come back?","Мурото пожилых людей, где ты возвращаешься?","Muroto Senioren, wo kommst du zurück?"
000001d0,8,"「はい」","Yes","Да","Ja"
00000228,24,"「じゃあ、一緒に帰る？」","“Have you come back together?”","- Вы возвращаетесь вместе? »","„Willst du wieder zusammenkommen? „"
00000c54,14,"「そうですね」","“Yes, right?”","— Да, правда? »","„Ja, richtig? „"
00000cc0,34,"「フフッ、じゃあ、行きましょうか」","“Who should I go?”","«Кто я должен пойти? »","„Wer soll ich gehen? „"
00000d68,38,"「すみません、今日は…用事があって…」","I don't know, today … there is a problem …","«Я не знаю, сегодня… есть проблема…»","Ich weiß nicht, heute gibt es ein Problem…"
00000dec,18,"「え…そうなの？」","“Is it?”","— Это? »","„Ist es? „"
00000e9c,12,"「残念ね…」","」","」","!"
000008a8,38,"「じゃあ、またね。気をつけて帰ってね」","Yes, again. I'm going to come back.","- Да, опять. Я вернусь.","Ja, wieder. Ich komme zurück."
00000904,20,"「はい。室戸先輩も」","Yes. Home","Да. Начало","Ja. Home"
