0000022c,34,"「さすがだねぇ、ポートレート大尉」","Sがだ, Capt Portrait","«Слово, капитан Портрет»","Sundermäßig, Capt Portrait"
00000284,14,"「あ！　東！」","!」","!」","!"
000002f0,32,"「盗撮と書いてスナイパーと読む」","Sniper and read","Снайпер и читать","Sniper und lesen"
000003c8,47,"「のぞき見は、
　狙撃手の重要な能力だからねぇ」","Nozokimi is an important ability of sniper","«Нозокими – это важная способность снайпера»","Nozokimi ist eine wichtige Fähigkeit des
Scharfschützen"
0000049c,61,"「ボクも、キミに負けないように、
　がんばるよ～。じゃあね～」","“I don’t lose it, I’ll do it!” 」","«Я не теряю, я сделаю это!» 」","“Ich verliere es nicht, ich werde es tun!” !"
000005cc,71,"「まさか、ボクの得意とする、
　遠距離からの狙撃を出し抜かれるとはねぇ」","Well, I'm good at me, I'm not snipering from a
distance.","- Ну, я хорошо на меня, я не снайперинг от
расстояния.","Nun, ich bin gut bei mir, ich schnüffle nicht von
einer Distanz."
00000284,14,"「あ！　東！」","!」","!」","!"
000002f0,32,"「盗撮と書いてスナイパーと読む」","Sniper and read","Снайпер и читать","Sniper und lesen"
000003c8,47,"「のぞき見は、
　狙撃手の重要な能力だからねぇ」","Nozokimi is an important ability of sniper","«Нозокими – это важная способность снайпера»","Nozokimi ist eine wichtige Fähigkeit des
Scharfschützen"
000008b0,59,"「ボクも、負けないように
　がんばらなくっちゃ。じゃあね～」","I don't lose it, I'm not sure. 」","- Я не теряю его, я не уверен. 」","Ich verliere es nicht, ich bin mir nicht sicher.
!"
00000a44,49,"（はぁ…とんでもないところを
　見られちゃったな）","Sorry, this entry is only available in Japanese.","Извините, этот техт доступен только в “Японский”.","Leider ist dieser Eintrag nur auf Japanisch
verfügbar."
