00000098,12,"「うぅぅ…」","」","」","!"
000000d4,16,"「どうかした？」","“What do you do?”","- Что вы делаете? »","„Was machst du? „"
00000144,61,"「ど、どうもこうもないわよ。
　こんなに…恥ずかしいなんて…」","“No, I’m not sure. It's so embarrassed.","- Нет, я не уверен. Это так неловко.","„Nein, ich bin mir nicht sicher. Es ist so
peinlich."
0000024c,20,"「じゃ、じゃあね！」","Yeah!","Да!","Ja!"
00000334,10,"「あ…！」","!」","!」","!"
0000036c,51,"（ちょっと、恥ずかしいアングルで
　撮り過ぎたか？）","(Is it too shy?)","(Это слишком застенчиво?)","(Ist es zu schüchtern?)"
00000404,32,"「その…悪いけど、もう行くわね」","It's bad, but I'm going anymore.","- Это плохо, но я собираюсь больше.","Es ist schlimm, aber ich gehe mehr."
000004b8,8,"「え？」","?」","?」","?"
00000520,18,"「それじゃあ…ね」","It's right…","«Это правильно…»","Es ist richtig…"
0000060c,8,"「あ…」","」","」","!"
00000644,75,"（触れるにしても…キスするにしても…、
　もっと彼女の気持ちを考えないと…）","(Even if you touch … even if you触れ …, do not
think more about her feeling …)","(Даже если вы касаетесь … даже если вы 触れ …,
не думаю больше о ее чувствах …)","(Auch wenn du anrührst… selbst wenn du es
geschafft hast …, denke nicht mehr an ihr Gefühl
…)"
