00000164,24,"「柚ノ木さん、いる～？」","Yuzunoki-san, I am~?","Юзуноки-сан, я~?","Yuzunoki-san, bin ich?"
00000250,8,"「あ…」","」","」","!"
0000029c,47,"「どうしたんだ今日は？
　バレー部はいいのか？」","“What do you do today?”","- Что вы делаете сегодня? »","„Was machst du heute? „"
0000031c,36,"「…今日は、バレー部は練習休みです」","… Today is the volleyball practice break","… Сегодня перерыв волейбольной практики»","… Heute ist die Volleyball Praxis Pause"
00000424,42,"「成田こそ、柚ノ木さんと知り合いなのか？」","“What is Narita’s relationship with Yuzunogi?”","«Что такое отношения Нариты с Юзуноги? »","„Was ist Naritas Beziehung zu Yuzunogi? „"
000004a0,63,"「私は、たまにこうして、
　お茶にお呼ばれするのが憩いなんです」","“I sometimes call it to tea.”","- Я иногда называю его к чаю.","„Ich rufe ihn manchmal zum Tee an.“"
0000055c,18,"「そ、そうなのか」","“Is it?”","— Это? »","„Ist es? „"
0000063c,55,"「まぁ、隣のクラスだからな。
　偶然、知り合ったんだよ」","It’s a class next to me.  iculty,  iculty","Это класс рядом со мной. икульты, икульты","Es ist eine Klasse neben mir. iculty, iculty"
000006e4,16,"「ううぅうぅ…」","」","」","!"
00000724,24,"「ど、どうしたんだよ？」","How do you do it?","Как это сделать?","Wie machst du das?"
0000079c,96,"「フォト部いい、料理研究会といい、
　どうしてことごとく、私の心安らぐ場所に
　現れるんですか！」","I'm a photo department, and I'm a cooking
research group. Why do you appear in a place where
I am relieved!","Я фото-отдел, и я группа кулинарных
исследований. Почему ты появляешься в месте, где я
снимаю!»","Ich bin eine Fotoabteilung, und ich bin eine
Koch-Forschungsgruppe. Warum erscheinen Sie an
einem Ort, an dem ich entlastet bin!"
00000874,30,"「そんなこと言われてもだな…」","“It’s also said that…”","- Это также сказал, что… »","“Es ist auch gesagt, dass… „"
000008f0,83,"「今日は練習が休みだから、かつみお姉様と、
　一緒に服を見に行く約束をしてたのに…」","Today is the practice break, so I made a promise
to go to the clothes together with my sister …","«Сегодня это перерыв на практике, поэтому я
сделал обещание идти в одежду вместе с моей
сестрой …»","Heute ist die Übungspause, also habe ich ein
Versprechen gemacht, zusammen mit meiner Schwester
in die Kleider zu gehen…"
00000984,42,"「急な用が入ったとかで、すっぽかされて…」","It's a sudden use, it's supple…","«Это внезапное использование, это яблоко…»","Es ist ein plötzlicher Gebrauch, es ist
geschmeidig…"
000009ec,20,"「お姉様のバカァ…」","My sister's wa…","Ва моя сестра…","Meine Schwester ist wa…"
00000a64,42,"「それで、柚ノ木さんに癒されに来たのか？」","“Is it so healed by Yunoki?”","- Это так исцелено Юноки? »","„Ist es so geheilt von Yunoki? „"
00000ad8,71,"「そういうわけじゃないです。
　ただ…柚ノ木先輩とお話ししたくなって…」","That’s not. Just … I talked with Yuzunoki
seniors …","Это не так. Просто … Я говорил с юзуноки
старших …","Das ist es nicht. Ich habe mit Yuzunoki Senioren
gesprochen…"
00000b94,49,"（それが、癒されに来たってことだと
　思うんだが）","Sorry, this entry is only available in 日本語.","Извините, этот техт доступен только в “日本語”.","Leider ist dieser Eintrag nur in 日本語 verfügbar."
00000d24,40,"「瑠宇ちゃん、カフェラテ、入ったわよ～」","Lu-chan, Cafe latte, I'm in the room","«Лу-чан, Кафе латте, я в номере","Lu-chan, Cafe latte, ich bin im Zimmer"
