00000194,10,"「はぁ…」","","",""
000001cc,65,"（英語の宿題、やらないとまずいよな。
　喜多川先生に怒られるし…）","","",""
0000023c,73,"（その気になれば、１時間ぐらいで
　終わるか…。とりあえず、テレビでも…）","","",""
000003b4,36,"「ただいま～～。ふ～、づがれだぁぁ」","","",""
00000408,53,"「おかえり～。部活か？　日曜だってのに
　大変だなぁ」","","",""
0000046c,28,"「ぐは～～、お茶、お茶～～」","","",""
000004b8,38,"「んぐんぐんぐ……ぷはぁ、しみる～～」","","",""
00000500,26,"「にいやんは部活ないの？」","","",""
00000548,51,"「この間の日曜は特別だよ。
　イベントだったからな」","","",""
000005a8,65,"「ふ～ん、そっか。それで一日、
　ダラダラとテレビを見てるわけ？」","","",""
00000618,12,"「…まぁな」","","",""
00000654,84,"「せっかくの日曜日なのに、
　何もせずにテレビを見てるなんて、
　もったいないよぉ？」","","",""
000006cc,36,"「…違いない。そろそろ勉強始めるか」","","",""
00000720,49,"「おっ、やる気になった？
　がんばれ～、にいやん」","","",""
0000080c,10,"「ふう…」","","",""
00000844,110,"（つい、くだらないバラエティ番組の再放送を
　ハシゴしてしまった。逃避してないで、
　そろそろ宿題やらないと…）","","",""
00000948,24,"（教科書、教科書……と）","","",""
00000990,73,"「…あれ？　ない…ないぞ？　やばい！
　学校から持って帰り忘れたのか！？」","","",""
00000a08,59,"（果音に頼んで、持って帰ってもら…
　さっき、帰ってきたよ）","","",""
00000a70,28,"（…仕方ない、取りに行くか）","","",""
00000b88,51,"「あれ？　にいやん、
　勉強するんじゃなかったの？」","","",""
00000c54,36,"「教科書、学校から持って帰り忘れた」","","",""
00000ccc,18,"「ダメダメだねぇ」","","",""
00000d14,16,"「まったくだ…」","","",""
00000d6c,22,"「行ってらっしゃ～い」","","",""
00000dcc,10,"「おう…」","","",""
00000f10,51,"「はぁ…面倒くさい。
　もっと早く気づいてればなぁ」","","",""
00000fb8,47,"（それにしても、夕方だってのに
　なんて暑さだ）","","",""
00001014,55,"（風でも吹いてくれれば、
　少しは涼しくなるんだけど…）","","",""
00001094,12,"（まさか…）","","",""
00001128,22,"シャッターチャンスだ！","","",""
000011a0,20,"（撮るまでもないな）","","",""
0000129c,26,"「ひゃっ！　ちょっっっ！」","","",""
00001430,30,"「\p01先輩…どうしてそこに…」","","",""
000014bc,36,"「…ちょっと、学校に用事があってな」","","",""
00001534,32,"「私のステルス…見破りましたね」","","",""
000015cc,42,"「ステルスも何も、あんな声を上げればなぁ」","","",""
00001648,18,"「…見ましたか？」","","",""
00001684,24,"「い、いや、見てないよ」","","",""
000016ec,14,"「…疑わしい」","","",""
00001728,71,"「う、疑わしくないって！　それに、
　見たとしても、事故だろ？　事故！」","","",""
000017d8,22,"「不覚……忘れて……」","","",""
0000185c,28,"「忘れてって言われてもなぁ」","","",""
000018f8,51,"「撮ることはあっても、
　撮られることがあるとは…」","","",""
000019a0,10,"「はは…」","","",""
000019e0,53,"「それにしても、
　お前って、あんな目をしてたんだな」","","",""
00001a74,8,"「え…」","","",""
00001aa8,55,"「初めて見たよ。
　一瞬だったけど、なんかドキッとした」","","",""
00001b2c,8,"「……」","","",""
00001b58,71,"「どうして隠してるんだ？　前髪切ったら、
　結構かわいかったりしてな？」","","",""
00001bfc,18,"「…余計なお世話」","","",""
00001c64,10,"「帰る…」","","",""
00001cd0,24,"（あ…行っちゃったよ…）","","",""
00001d18,70,"（前髪切ったら美少女…
　そんな漫画みたいなこと、
　あるわけないよな）","","",""
00001e04,36,"「ステルスキラーーーーーーーーッ！」","","",""
00001ed4,38,"「く、九堂部長！　見てたんですか！？」","","",""
00001f44,53,"「ああ、一部始終をな。
　いいものを見せてもらった！」","","",""
0000206c,88,"「よもや、\p01、お前が
　内田の神風ショットをものにするとはな。
　思いも寄らなかったぞ」","","",""
000019a0,10,"「はは…」","","",""
000021cc,61,"「一陣の風が巻き起こり、
　スカートが舞い上がったあの瞬間…」","","",""
000022a4,65,"「一瞬のチャンスを見逃さず、
　すかさず捉えた確かな目と、動き…」","","",""
0000237c,61,"「まさに、ステルスキラーと
　呼ぶにふさわしい。よくやった！」","","",""
00002424,12,"「は、はぁ」","","",""
00002490,84,"「君は、急速に狙撃手としての練度を
　高めつつあるな。
　部長として、私も鼻が高いよ」","","",""
00002570,34,"「その調子で、より高みを目指せよ」","","",""
000025c0,42,"「はぁ…その…九堂部長はどうして学校に？」","","",""
00002648,68,"「ん？　課外授業だ、課外授業！
　私は受験生だぞ！
　はっはっはっ！」","","",""
0000276c,18,"「では、失礼する」","","",""
0000287c,38,"（俺、写真部に染まっていってないか？）","","",""
