0000013c,22,"（思い切って、手を…）","(Dare to take your hand …)","(Я думаю об этом…)","(Ich denke darüber nach…)"
0000021c,10,"「えっ！」","eh!","!」","!"
00000308,26,"「そ、そうだよね…ごめん」","That's right … I'm sorry.","«Это правильно. Начало","Es stimmt. Home"
00000388,32,"（そっと手を離されてしまった…）","(I gently let go of my hand …)","Извините, этот техт доступен только в “日本語”.","Leider ist dieser Eintrag nur in 日本語 verfügbar."
000003f8,24,"「意外と……大胆なのね」","Surprisingly … bold, isn't it?","«Я удивляюсь… Я смел. »","„Ich bin überrascht… Ich bin mutig. „"
0000013c,22,"（思い切って、手を…）","(Dare to take your hand …)","(Я думаю об этом…)","(Ich denke darüber nach…)"
00000538,12,"「きゃっ！」","Cha!","!」","!"
00000568,8,"「あ…」","a…","」","!"
00000568,8,"「あ…」","a…","」","!"
000006c8,26,"「そ、そうだよね、はは…」","That's right, haha …","«Сейчас это правильно… »","„Jetzt ist es richtig… „"
0000013c,22,"（思い切って、手を…）","(Dare to take your hand …)","(Я думаю об этом…)","(Ich denke darüber nach…)"
00000568,8,"「あ…」","a…","」","!"
00000880,34,"「ご、ごめんね、恥ずかしい…から」","I'm sorry, I'm embarrassed …","- Я так смущен.","Ich bin so peinlich."
00000388,32,"（そっと手を離されてしまった…）","(I gently let go of my hand …)","Извините, этот техт доступен только в “日本語”.","Leider ist dieser Eintrag nur in 日本語 verfügbar."
0000013c,22,"（思い切って、手を…）","(Dare to take your hand …)","(Я думаю об этом…)","(Ich denke darüber nach…)"
00000538,12,"「きゃっ！」","Cha!","!」","!"
00000568,8,"「あ…」","a…","」","!"
00000568,8,"「あ…」","a…","」","!"
00000c0c,26,"「こ、こっちこそ、ごめん」","I'm sorry this one.","«Он, вот 」oodle»","Er, hier ist ein Scherz"
0000013c,22,"（思い切って、手を…）","(Dare to take your hand …)","(Я думаю об этом…)","(Ich denke darüber nach…)"
00000568,8,"「あ…」","a…","」","!"
0000013c,22,"（思い切って、手を…）","(Dare to take your hand …)","(Я думаю об этом…)","(Ich denke darüber nach…)"
00000538,12,"「きゃっ！」","Cha!","!」","!"
00000568,8,"「あ…」","a…","」","!"
00000568,8,"「あ…」","a…","」","!"
00001074,38,"「ご、ごめんなさい。まだ…慣れなくて」","I'm sorry. I'm not used to it yet …","。 Я не знаком с","。 Ich bin nicht mit"
00001100,28,"「い、いや、急すぎた…よね」","No, no, it was too urgent … right?","Нет, я тоже…","Nein, ich bin zu…"
0000013c,22,"（思い切って、手を…）","(Dare to take your hand …)","(Я думаю об этом…)","(Ich denke darüber nach…)"
0000124c,8,"「ん…」","Hmm…","Начало","Home"
000012b4,30,"「こうして歩くの…私、好きよ」","Walk like this … I like it.","- Мне это нравится… Мне это нравится. »","„Ich mag das… Mir gefällt es. „"
0000013c,22,"（思い切って、手を…）","(Dare to take your hand …)","(Я думаю об этом…)","(Ich denke darüber nach…)"
00001430,12,"「えっ！？」","eh!?","ПРЯМО",","
00000568,8,"「あ…」","a…","」","!"
00000568,8,"「あ…」","a…","」","!"
000015c0,22,"「そ、そっか、ごめん」","Oh, I'm sorry.","«Сейчас, так, 」oodles»","Jetzt, so, Zigeuner"
00000278,47,"「ご、ごめんなさい、
　そう言うのはちょっと…」","“Oh, it’s a little…”","«О, это немного… »","„Oh, es ist ein wenig… „"
00000628,59,"「ご、ごめんなさい。思いもしないことで、
　びっくりして…」","。 I don't think, I'm surprised.","。 Я не думаю, я удивлен.","Ich glaube nicht, dass ich überrascht bin."
00000b40,49,"「ご、ごめんなさい。
　ちょっと…びっくりして…」","。","。","。"
00000da8,49,"「フフッ、手をつないで歩けるなんて、
　うれしい」","“Huffy, I can walk with my hands.”","«Довольно, я могу ходить руками. »","„Huffy, ich kann mit meinen Händen gehen. „"
00001520,57,"「ご、ごめんなさい。
　いきなりだったから、心の準備が…」","。 “I’m really ready for my heart.”","。 «Я действительно готов к моему сердцу. »","。 “Ich bin wirklich bereit für mein Herz. „"
