0000027c,30,"「いきますよ～、ののか先輩！」","“I’m going to do it!”","«Я собираюсь это сделать! »","„Ich werde es tun! „"
000002c8,30,"「よぉし、こい！　かのち～！」","Yoshi, Koi!","Йоши, Кои!","Yoshi, Koi!"
00000314,20,"（ん？　この声は…）","?","?","?"
00000358,24,"「振りかぶって第３球…」","Swing the 3rd ball …","Посещение 3-го шара…","Swing the 3rd ball …"
00000394,12,"「それっ！」","It's it!","- Это!","Das ist es!"
000003d0,28,"「おおりゃああああああっ！」","っ","ФУТБОЛ",","
00000430,22,"ブーーーーーーーーン！","Booooo!","Booooo!","Booo!"
00000478,20,"「ストライーーク！」","ーEAK","ーEAK","AUSSCHUSS"
000004bc,45,"「ありゃあ、空振りだとぉ？
　私としたことが」","Oh, it's empty? It's me.","- О, это пусто? Это я.","Oh, es ist leer? Ich bin's."
0000050c,42,"「エヘヘ、ナチュラルフォークボールだもん」","“Ehhe, Natural Folk Ball”","«Эхе, естественный народный бал»","„Ehhe, natürlicher Volksball“"
00000564,42,"「思ったより早く失速するんだな。ようし…」","“I don’t lose it faster than I thought.”","«Я не теряю его быстрее, чем я думал. »","„Ich verliere es nicht schneller als ich dachte.
„"
000006e0,24,"「２人で何やってんだよ」","What do you do with two people?","- Что вы делаете с двумя людьми?","Was machst du mit zwei Leuten?"
0000072c,16,"「あ、だっつん」","」","」","!"
00000790,16,"「あ、にいやん」","」","」","!"
000008a4,28,"「結んだ雑巾で野球ごっこ～」","Baseball game with tied width","Бейсбольная игра с ровной шириной","Baseballspiel mit gebundener Breite"
0000090c,61,"「バットは丸めたノートだし、安全、安全。
　だっつんもやる？」","Bat is a circular notebook, safe and secure. Do
you do it?","Bat - это круглый блокнот, безопасный и
безопасный. Вы это делаете?","Bat ist ein rundes Notebook, sicher und sicher.
Tust du es?"
000009f8,40,"「ののか、お前、室戸先輩を知ってるか？」","“Will you know the seniors of Mur?」?”","- Ты знаешь пожилых людей? »","„Wer kennt die Senioren von Mur? „"
