00000048,49,"「“アホ毛あっぴ～”の写真を
　撮ったんだけど…」","","",""
00000104,20,"「アホ毛あっぴ～？」","","",""
00000150,71,"「知らないか？　女子の間で流行ってる
　あひるのキャラクターなんだけど」","","",""
000001f4,86,"「ああ、わかります。
　アホ毛が生えてるくせに、
　目つきが生意気そうなヤツですよね？」","","",""
000002f8,53,"「そうそう。その写真を撮ったんだけど、
　見てくれよ」","","",""
00000488,28,"「ふうん…よく撮れてますね」","","",""
00000534,49,"「へぇ、こんなところにあっぴ～が
　いたんですか」","","",""
00000624,71,"「へ～っ、こんなところにあっぴ～が
　いたんですか。よく見つけましたね」","","",""
00000744,73,"「うわ、こんなところにあっぴ～が
　いたんですか？　よく見つけましたね～」","","",""
0000089c,36,"「生意気そうで、いいキャラですよね」","","",""
