000001fc,65,"「ふぁ～～っ、眠い……。
　今朝も何となく、早起きしちゃったなぁ」","I'm asleep… Sorry, this entry is only
available in 日本語.","«Я сплю…» Извините, этот техт доступен только в
“日本語”.","Ich schlafe… Leider ist dieser Eintrag nur in
日本語 verfügbar."
000002d0,47,"（こんなに早く来ても、
　することないってのに）","Sorry, this entry is only available in 日本語.","Извините, этот техт доступен только в “日本語”.","Leider ist dieser Eintrag nur in 日本語 verfügbar."
00000368,32,"「きゃん！　あ～ん、待って～～」","Kyan! Oh, wait~","Кян! Ох, подождите~","Kyan! Oh, warte."
000003b8,8,"「ん？」","?」","?」","?"
0000043c,8,"（あ…）","Home","Начало","Home"
00000458,22,"シャッターチャンスだ！","ter chance!","ter шанс!","Eine Chance!"
00000570,20,"（撮るまでもないな）","(It is not until you take it)","(Это не до тех пор, пока вы не возьмете его)","(Es ist nicht, bis du es nimmst)"
000005f0,12,"「拾うよ！」","Please pick up!","Пожалуйста, забрать!","Bitte abholen!"
00000798,16,"「これで全部？」","All this?","- Все это?","Das alles?"
000007f4,20,"「ええ、ありがとう」","Thank you","Спасибо","Danke."
00000884,30,"「フフッ、出会った時みたいね」","“I want to meet you!”","- Я хочу встретиться с вами! »","„Ich will dich kennen lernen! „"
0000090c,12,"「そうだね」","I'm right.","- Я прав.","Ich habe recht."
00000974,8,"「……」","……","………","…"
00000974,8,"「……」","……","………","…"
00000a24,86,"「この間、リンゴが安かったから、
　いっぱい買ったの。アップルパイを
　作ろうと思って」","I bought a lot ofリンゴs because it was cheap
during this time. I want to make Apple Pie","Я купил много АЛЛАНДГО, потому что это было
дешево в это время. Я хочу сделать Apple Pie","Ich kaufte eine Menge von MEINEN, weil es
während dieser Zeit billig war. Ich möchte Apple
Pie machen"
00000b6c,26,"「アップルパイか、いいね」","Apple Pie","Apple Пи","Apfelkuchen"
00000bf0,83,"「日持ちするから、いつでも食べに来てね。
　あなたには、ハート型のを作っておくから」","It's always time to eat because it's daily. You
can create a heart shape.","«Время всегда есть, потому что это ежедневно. Вы
можете создать форму сердца.","Es ist immer Zeit zu essen, weil es täglich ist.
Du kannst eine Herzform schaffen."
00000cfc,73,"「ありがとう。まだ時間あるし、
　家庭科室まで、一緒にリンゴ持っていくよ」","Thank you. I'm still in time, and I'll have s
together to the family room.","Спасибо. Я все еще вовремя, и у меня будет
совместная комната для семьи.","Danke. Ich bin noch in der Zeit, und ich werde
zusammen ins Familienzimmer gehen."
00000da4,20,"「本当？　うれしい」","Real?  ","«Реал?»","Real? "
00000e2c,12,"「行こっか」","」","」","!"
00000e98,8,"「ええ」","Home","Начало","Home"
00000678,14,"「あ、\p01君」","","",""
