00000138,32,"「あ、室戸先輩。そうですけど？」","Oh, my seniors. That’s right?","«О, мои пожилые. Это правильно?","Oh, meine Senioren. Stimmt das?"
000001b8,28,"「じゃあ、一緒に帰らない？」","“Well, don’t you come back together?”","— Ну, ты не возвращаешься вместе? »","„Nun, kommst du nicht wieder zusammen? „"
0000023c,20,"すみません、今日は…","Not Included, Today is…","Не включено, Сегодня…","Nicht eingeschlossen, Heute ist…"
000002cc,14,"「いいですね」","“It’s good.”","«Это хорошо. »","„Es ist gut. „"
00000338,36,"「よかった。じゃあ、行きましょうか」","。 Let’s go!","。 Поехали!","。 Gehen wir!"
000003d8,47,"「すみません、
　今日は…ちょっと用事があって」","I don't know, today … I have a little thing to
do","«Я не знаю, сегодня… У меня есть немного дела»","Ich weiß nicht, heute habe ich etwas zu tun"
00000464,32,"「え？　そうなの？　がっかり…」","Oh? That's right? I know…","О? Это правильно? Я знаю…","Oh? Stimmt's? Ich weiß…"
00000534,32,"「どうしても外せない用事なの？」","“I don’t know what to do?”","«Я не знаю, что делать? »","„Ich weiß nicht, was ich tun soll? „"
000005b8,14,"「すみません」","I don't know","Я не знаю","Ich weiß es nicht"
00000618,24,"「そっか…仕方ないわね」","It's so… I don't want to try it.","Это так… Я не хочу попробовать это.","Es ist so… Ich will es nicht versuchen."
000006c4,38,"「気をつけて帰ってね。じゃあ、またね」","I'm going back home. 、","- Я вернусь домой. 、","Ich gehe nach Hause. 、"
00000770,24,"「先輩も。じゃあ、また」","。 Others","。 Другие","。 Sonstige"
