00000098,26,"（あ、あそこにいるのは…）","(Oh…)","(О…)","(Oh…)"
0000012c,22,"シャッターチャンスだ！","ter chance!","ter шанс!","Eine Chance!"
00000218,20,"（撮るまでもないな）","(It is not until you take it)","(Это не до тех пор, пока вы не возьмете его)","(Es ist nicht, bis du es nimmst)"
00000260,12,"「室戸先輩」","Muroto seniors","Мурото старшие","Muroto Senioren"
0000029c,14,"「その声は…」","“The voice is…”","«Голос…»","„Die Stimme ist…“"
00000448,24,"「体育だったんですか？」","“What was physical education?”","«Что было физическим образованием? »","„Was war körperliche Ausbildung? „"
000004c8,47,"「ええ。顔についた土ぼこりを
　ぬぐってたのよ」","Home I sn ed dirt on my face.","У меня змею грязь на моем лице.","Nach Hause schnüffelte ich Schmutz auf meinem
Gesicht."
0000056c,51,"「ってことは、眼鏡を外してたって
　ことですよね？」","“What is that you have removed your glasses?”","- Что вы удалили свои очки? »","„Was ist, dass Sie Ihre Brille entfernt haben? „"
0000060c,30,"「そうよ。それがどうかした？」","“Yes.” What is it?","— Да. Что это?","„Ja.“ Was ist los?"
0000069c,51,"「室戸先輩の素顔って、
　ちょっと興味あるなぁって」","The face of the seniors of Muroto is a little
interested.","Лица пожилых людей Мурото немного заинтересована.","Das Gesicht der Senioren von Muroto ist etwas
interessiert."
0000071c,8,"「え…」","」","」","!"
000007d8,80,"「くだらないこと言ってないで、
　早く教室へ戻って、次の授業の準備を
　すれば？」","“I don’t say that I don’t want to go back to the
classroom and prepare for the next class?”","«Я не говорю, что я не хочу вернуться в класс и
подготовиться к следующему классу? »","„Ich sage nicht, dass ich nicht zurück in den
Klassenraum gehen und auf die nächste Klasse
vorbereiten will? „"
00000940,34,"「素顔、撮らせてもらえませんか？」","Can you take a picture?","- Можете ли вы сфотографироваться?","Kannst du ein Bild machen?"
000009b0,69,"「はは…ですよね。けど、その前に…
　素顔、撮らせてもらえませんか？」","It’s right. But before that… Can you take a
picture?","Это правильно. Но до этого… Можете ли вы
сфотографироваться?","Es ist richtig. Aber davor… Kannst du ein Foto
machen?"
00000a60,28,"「素顔を？　いきなり何を…」","“What do you think about the face?”","— Что ты думаешь об лице? »","„Was denkst du über das Gesicht? „"
00000afc,16,"「ダメですか？」","“What is your time?”","- Каково ваше время? »","„Was ist deine Zeit? „"
00000b68,49,"「ダメよ。私の素顔を撮ろうなんて、
　半年早いわ」","。 My face is half a year earlier.","。 Мое лицо на полгода раньше.","。 Mein Gesicht ist ein halbes Jahr früher."
00000c10,38,"「半年？　半年経ったらいいんですか？」","“Ha -year? What should I do for a half year?”","«Ха – год? Что делать на полгода? »","„Ha -Jahr? Was soll ich für ein halbes Jahr tun?
„"
00000c90,49,"「ええ。私は卒業して、
　いなくなっちゃうけどね」","Home I'm graduating and I'm not sure.","Home Я выпуская, и я не уверен.","Ich graduiere und bin mir nicht sicher."
00000d24,20,"（そういうことか…）","(Is it?)","(Это?)","(Ist es?)"
00000db4,12,"「じゃあね」","」","」","!"
00000eb0,71,"（そっか…室戸先輩って３年だから、
　あと半年で卒業しちゃうんだよな…）","(It’s so… I don’t want to graduate in half a
year because I’m a senior at Murodo…)","(Это так… Я не хочу выпускника через полгода,
потому что я старший в Murodo …)","(Es ist so… Ich will nicht in einem halben Jahr
absolvieren, weil ich Senior bei Murodo bin…)"
