00000034,8,"「あ…」","」","」","!"
0000012c,18,"「あ、柚ノ木さん」","A, Yuzunoki-san","А, Юзуноки-сан","A, Yuzunoki-san"
0000019c,45,"「今、帰るところ？
　私も一緒に行っていい？」","“Where can I go? Can I go with me?”","— Куда я могу пойти? Могу ли я пойти со мной? »","„Wo kann ich hin? Kann ich mitkommen? „"
00000298,28,"「もちろん！　一緒に帰ろう」","“Of course! Let’s go back together!”","«Конечно! Давай вместе!»","„Natürlich! Gehen wir wieder zusammen!“"
00000308,20,"「うん！　うれしい」","","",""
000003b8,24,"「じゃあ、行きましょう」","“Let’s go!”","- Поехали!","„Lass los!“"
00000414,47,"「あ…ごめん、今日は…
　ちょっと用事があって」","Oh, I'm sorry, today… I have a little thing.","«О, я сожалею, сегодня… У меня мало.","Oh, es tut mir leid, heute… Ich habe etwas."
000004a8,18,"「そうなんだ……」","It's right…","«Это правильно…»","Es ist richtig…"
0000059c,10,"「ごめん」","」","」","!"
000005f0,40,"「ううん、用事があるなら仕方がないもの」","Yes, if there is a case, there is no way to do
it.","- Да, если есть дело, нет способа это сделать.","Ja, wenn es einen Fall gibt, gibt es keinen Weg,
es zu tun."
000006a0,45,"「今日は、１人で帰るわね。
　じゃあ…またね」","“I’m going to come home today.” 」","- Я собираюсь домой сегодня. 」","„Ich komme heute nach Hause.“ !"
00000744,22,"「またね、柚ノ木さん」","Yuzunoki-san","Юзуноки-сан","Yuzunoki-san"
