00000060,49,"「果音、ありがとうな。
　おかげでうまく撮れたよ」","","",""
000000f0,22,"「ホント？　うれし～」","","",""
000001a4,12,"写真を見せる","","",""
00000218,18,"「じゃあ、またな」","","",""
0000027c,18,"「うん、またね～」","","",""
00000314,26,"「俺の写真、見てみるか？」","","",""
0000035c,40,"「あ、見せてくれるの？　見たい見たい！」","","",""
00000060,49,"「果音、ありがとうな。
　おかげでうまく撮れたよ」","","",""
00000500,24,"「ホント？　よかったぁ」","","",""
000001a4,12,"写真を見せる","","",""
00000218,18,"「じゃあ、またな」","","",""
00000664,43,"「うん、またいつでも撮ってね。
　またね～」","","",""
00000314,26,"「俺の写真、見てみるか？」","","",""
0000078c,43,"「うん！　見たい見たい！
　見せて見せて～」","","",""
