00000348,36,"「あ、室戸先輩、おはようございます」","Oh, my seniors, good morning","«О, мои пожилые люди, доброе утро»","Oh, meine Senioren, guten Morgen"
00000348,36,"「あ、室戸先輩、おはようございます」","Oh, my seniors, good morning","«О, мои пожилые люди, доброе утро»","Oh, meine Senioren, guten Morgen"
00000674,67,"「今朝は早いのね、感心感心。
　余裕を持って登校するのはいいことよ」","It's early this morning, I feel sensitivity. It
is good to go to school with a margin.","«С этого утра я чувствую чувствительность. Хорошо
идти в школу с маржей».","Es ist früh heute Morgen, ich fühle mich
sensibel. Es ist gut, mit einer Marge in die
Schule zu gehen."
00000348,36,"「あ、室戸先輩、おはようございます」","Oh, my seniors, good morning","«О, мои пожилые люди, доброе утро»","Oh, meine Senioren, guten Morgen"
00000910,30,"「おはよう。すがすがしい朝ね」","Home It's a nice morning.","Начало Это приятное утро.","Home Es ist ein schöner Morgen."
0000095c,12,"「ですね～」","」","」","!"
000009c8,47,"「朝、ちゃんと起きると
　気持ちいいでしょう？」","“Is it a good feeling when I get up in the
morning?”","- Это хорошее чувство, когда я встаю утром? »","„Ist es ein gutes Gefühl, wenn ich morgens
aufstehe? „"
00000a64,49,"「遅刻スレスレと違って、
　心に余裕がありますよ」","I can afford the water unlike the late slack.","«Я могу позволить себе воду в отличие от позднего
отска».","Ich kann mir das Wasser im Gegensatz zum späten
Schlupf leisten."
00000ae8,55,"「フフッ、いいことよ。
　その調子で、毎朝がんばってね」","I'm happy. Every morning, I have to do it.","- Я счастлив. Каждое утро, я должен это сделать.","Ich bin glücklich. Jeden Morgen muss ich es tun."
00000348,36,"「あ、室戸先輩、おはようございます」","Oh, my seniors, good morning","«О, мои пожилые люди, доброе утро»","Oh, meine Senioren, guten Morgen"
00000d28,34,"「今日もいい一日になるといいわね」","“It’s a good day for today.”","«Это хороший день на сегодня. »","„Es ist ein guter Tag für heute. „"
00000d74,10,"「先輩も」","」","」","!"
00000dd0,14,"「ありがとう」","Thank you","Спасибо","Danke."
00000348,36,"「あ、室戸先輩、おはようございます」","Oh, my seniors, good morning","«О, мои пожилые люди, доброе утро»","Oh, meine Senioren, guten Morgen"
00001018,96,"「おはよう。毎朝これぐらい余裕を持って
　登校してくれると、私もお小言を言わずに
　すむんだけど」","Home I have enough time to go to school every
morning and I don't say a small word.","У меня есть достаточно времени, чтобы пойти в
школу каждое утро, и я не говорю малое слово.","Ich habe genug Zeit, jeden Morgen zur Schule zu
gehen und ich sage kein kleines Wort."
00001108,36,"「それがすでにお小言っぽいですよ？」","“It’s already a small word?”","- Это уже небольшое слово? »","„Es ist schon ein kleines Wort? „"
0000118c,36,"「あ…いけない、一言余計だったわね」","Oh, it was an extra word.","- О, это было дополнительное слово.","Oh, es war ein extra Wort."
000012dc,47,"「おはよう、今日もきっと
　いい一日になるわよ」","“Oh, I will be a good day today.”","«О, я буду хорошим днем сегодня. »","„Oh, ich werde heute ein guter Tag sein. „"
00000348,36,"「あ、室戸先輩、おはようございます」","Oh, my seniors, good morning","«О, мои пожилые люди, доброе утро»","Oh, meine Senioren, guten Morgen"
0000153c,38,"「いい朝ね。今日もいい一日になりそう」","It is a good morning. Let’s make a day today","Это хорошее утро. Давайте сделаем день сегодня","Es ist ein guter Morgen. Machen wir heute einen
Tag"
00000348,36,"「あ、室戸先輩、おはようございます」","Oh, my seniors, good morning","«О, мои пожилые люди, доброе утро»","Oh, meine Senioren, guten Morgen"
000017b0,32,"（あ……元気ないな、室戸先輩…）","(Oh, I'm not energetic…)","(О, я не энергичн…)","(Oh, ich bin nicht energisch…)"
00000348,36,"「あ、室戸先輩、おはようございます」","Oh, my seniors, good morning","«О, мои пожилые люди, доброе утро»","Oh, meine Senioren, guten Morgen"
000019d0,12,"「おはよう」","」","」","!"
00001a3c,18,"「じゃあ…またね」","」","」","!"
00001a8c,77,"（あ……まだ元気ないな、室戸先輩。
　水族館へ行けば、きっと元気になるよな…）","(Oh, I'm still not energetic.) If you go to the
aquarium, you will be energetic…)","(О, я еще не энергичн.) Если вы идете в аквариум,
вы будете энергичны…)","(Oh, ich bin immer noch nicht energisch.) Wenn
Sie ins Aquarium gehen, werden Sie energisch
sein…)"
000019d0,12,"「おはよう」","」","」","!"
00001ca4,22,"「おはようございます」","Good morning","Доброе утро","Guten Morgen"
00001d18,88,"「おはようでいいわよ。
　“ございます”なんて言われると、
　年上だって意識しちゃうから」","Good morning. If you say “I’m there”, you will
be conscious of all ages.”","Доброе утро. Если вы говорите «Я там», вы
будете осознавать все возрасты. »","Guten Morgen. Wenn ihr sagt: „Ich bin da“,
werdet ihr euch alle Altersgruppen bewusst sein. „"
00001e0c,47,"「そうですか？　じゃあ…
　おはよう、室戸先輩」","Is it right? Well, I'm a senior at Muroto","- Это правильно? Ну, я старший в Muroto","Ist es richtig? Ich bin Senior bei Muroto"
00001efc,30,"「え～と…おはよう、室戸先輩」","Ehhhhhhhhhhhhhhhhhhhhhhhhhhhh","Ehhhhhhhhhhhhhhhhhhhhhhhhhh","
Ehhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh"
00001fc0,22,"「おはよう、室戸先輩」","Good morning, seniors in Muroto","«Доброе утро, пожилые в Мурото»","Guten Morgen, Senioren in Muroto"
000020b0,20,"「今朝もいい天気ね」","Weather in the morning","«Всё утром»","Wetter am Morgen"
0000095c,12,"「ですね～」","」","」","!"
00000348,36,"「あ、室戸先輩、おはようございます」","Oh, my seniors, good morning","«О, мои пожилые люди, доброе утро»","Oh, meine Senioren, guten Morgen"
000022b4,8,"「あ…」","」","」","!"
0000241c,14,"「おはよう…」","」","」","!"
0000244c,26,"「今日もいい天気ですね～」","It is today's weather~","Это сегодняшняя погода~","Es ist das Wetter von heute"
000024b4,10,"「そうね」","」","」","!"
00002520,8,"「……」","……","………","…"
0000257c,34,"「何でそんなにニヤニヤしてるのよ」","What's it like?","- Что это нравится?","Wie ist es?"
00002600,30,"「え？　そんなことないですよ」","“I don’t know that.”","- Я не знаю, что. »","„Das weiß ich nicht. „"
0000267c,72,"「そんなことあるわよ。
　言いたいことがあるなら、
　言えばいいでしょ？」","That’s it. If you want to say something, don’t
you think?","Это. Если вы хотите что-то сказать, не думаете?","Das ist es. Wenn du etwas sagen willst, denkst du
nicht?"
00002728,40,"「余裕を持って登校するっていいですよね」","It is good to go to school with a margin.","Хорошо идти в школу с маржей.","Es ist gut, mit einer Marge in die Schule zu
gehen."
000027a8,65,"「んぐ……早く教室へ行って、
　１時間目の授業の準備でもすれば？」","“Oh, you should go to the classroom early and
prepare for the first hour class?”","«О, вы должны пойти в класс рано и подготовиться
к первому часовому классу? »","„Oh, du solltest früh ins Klassenzimmer gehen und
dich auf die erste Stunde vorbereiten? „"
00002878,22,"「ははは、そうします」","“I’ll do that.”","- Я сделаю это. »","„Das werde ich tun. „"
000028ec,14,"「まったく…」","」","」","!"
00000348,36,"「あ、室戸先輩、おはようございます」","Oh, my seniors, good morning","«О, мои пожилые люди, доброе утро»","Oh, meine Senioren, guten Morgen"
000022b4,8,"「あ…」","」","」","!"
0000241c,14,"「おはよう…」","」","」","!"
