000001d0,30,"「柚ノ木さん、ちょっといい？」","Yuzunoki, it's a little?","- Юзуноки, это немного?","Yuzunoki, es ist etwas?"
00000248,32,"「あ、喜多川先生。何でしょう？」","Oh, Mr. Kitagawa. What is it?","О, г-н Китагава. Что это?","Oh, Mr. Kitagawa. Was ist los?"
000002c4,59,"「この間の小テスト、問３と問４の解答欄を
　間違えてたわよ」","I have mistakenly answered a small test,
question 3 and question 4 between this.","Я ошибочно ответил на небольшой тест, вопрос 3 и
вопрос 4 между этим.","Ich habe irrtümlich einen kleinen Test, Frage 3
und Frage 4 beantwortet."
00000364,22,"「えっ、そうですか？」","“Is it right?”","- Это правильно? »","„Ist es richtig? „"
000003b0,88,"「問題を解き終わったら、
　もう一度見直すのはテストの常識でしょう？
　どうして怠るの？」","“After you have solved the problem, it’s common
to test again. How do I neglect?","«После того, как вы решили проблему, это часто,
чтобы проверить снова. Как пренебрегать?","„Nachdem Sie das Problem gelöst haben, ist es
üblich, erneut zu testen. Wie vernachlässige ich?"
0000045c,32,"「え～と、見直したんですけど～」","“I’ve reviewed it!”","«Я его рассмотрел!»","„Ich habe es überprüft!“"
000004d8,30,"「それでも気づかなかったの？」","“I didn’t notice it yet?”","- Я еще не заметил? »","„Ich habe es noch nicht bemerkt? „"
00000550,22,"「はい～。すみません」","。 」","。 」","。"
0000060c,88,"「そう…まったく、あなたの成績は、
　そのうっかりミスのせいで、
　学力ほど高くないのよ」","“Yes… Your score is not as high as your
academic ability because of its mistakes.”","«Да… Ваш счет не так высок, как ваша
академическая способность из-за своих ошибок. »","„Ja… Ihre Bewertung ist nicht so hoch wie Ihre
akademische Fähigkeit aufgrund ihrer Fehler. „"
00000690,55,"「ちゃんと解いていれば、
　もっと上位にいるはずなのに」","If you solve it, it should be higher.","Если вы решите его, то это должно быть выше.","Wenn Sie es lösen, sollte es höher sein."
00000724,30,"「成績は、今ぐらいで十分です」","The score is enough now.","Счет достаточно сейчас.","Die Partitur ist jetzt genug."
0000078c,51,"「むしろ、お塩とお砂糖を間違える方が
　大問題で…」","But it is a problem that people mistake salt and
sugar …","«Но проблема, что люди ошибаются в соли и
сахаре…»","Aber es ist ein Problem, dass die Menschen Salz
und Zucker irren…"
0000081c,26,"「はぁ…好きねぇ、料理が」","I like it, food","Мне нравится, еда","Ich mag es, Essen"
00000890,12,"「もちろん」","Of course","Конечно","Natürlich"
000008f4,69,"「いっそ、赤点でも取ってくれれば、
　補習で鍛え直すことが出来るのに」","“If you take it in red point, you need to train
it with a supplement.”","«Если вы берете его в красной точке, вам нужно
обучить его с добавкой. »","„Wenn Sie es in roten Punkt nehmen, müssen Sie es
mit einer Ergänzung trainieren. „"
