000000c8,24,"「柚ノ木さん、いる～？」","Yuzunoki-san, I am~?","Юзуноки-сан, я~?","Yuzunoki-san, bin ich?"
0000018c,12,"「はふぅ…」","」","」","!"
000001c8,38,"「どうしたの？　ため息なんかついて…」","What do you do? I have a breath…","- Что вы делаете? У меня дыхание…»","Was machst du? Ich habe einen Atem…"
00000228,79,"「ハンバーガーを作るって決めたものの、
　どんなハンバーガーを作るか悩んでて…」","I decided to make a burger, but I was worried
about how to make any burger…","«Я решил сделать бургер, но я волновался, как
сделать любой бургер…»","Ich entschied mich, einen Burger zu machen, aber
ich war besorgt darüber, wie man einen Burger
macht…"
00000298,24,"「どんなハンバーガー？」","What kind of burger?","- Какой бургер?","Was für ein Burger?"
00000300,81,"「ええ。ハンバーガーって、パンにお肉を
　挟むってところは変えられないでしょう？」","Home Do you have a burger?","Начало У вас есть бургер?","Home Haben Sie einen Burger?"
000003a0,65,"「だから、お肉以外に挟むものを
　いろいろ工夫してみたんだけど…」","So I tried to make a variety of things that are
sandwiched outside the meat …","«Так я пытался сделать различные вещи, которые
сэндвичи вне мяса …»","So habe ich versucht, eine Vielzahl von Dingen
zu machen, die außerhalb des Fleisches…"
00000410,79,"「結局、どこかのお店で見かけるようなものに
　なっちゃって…代わり映えしないの」","In the end, I will be able to see something like
somewhere in the shop … I will not reflect it
instead.","«В конце концов, я смогу увидеть что-то подобное
где-то в магазине … Я не буду отражать его
вместо».","Endlich werde ich in der Lage sein, etwas wie
irgendwo im Laden zu sehen… ich werde es
stattdessen nicht reflektieren."
0000048c,42,"「そっか。お店でやり尽くされてるのかもね」","。 What are you doing?","。 Что вы делаете?","。 Was machst du?"
00000504,14,"「そうなの～」","」","」","!"
00000540,24,"「はふぅ…どうしよう…」","What's happening?","- Что происходит?","Was ist los?"
000005d0,49,"（柚ノ木さん、悩んでる…。
　何か力になれれば…）","(Yuzunoki, I'm troubled…) If you can help
you…)","(Юзуноки, мне трудно…) Если вы можете помочь
вам…)","(Yuzunoki, ich bin beunruhigt…) Wenn Sie helfen
können…)"
00000630,90,"「そうだ！　ここでじっと悩んでるよりは、
　みんなの意見を聞いてみれば
　いいんじゃない？」","“Yes, it’s right! I’m glad to hear everyone’s
opinions rather than worrying about it.”","— Да, это правильно! Я рад услышать мнение
каждого, а не беспокоиться об этом. »","„Ja, es ist richtig! Ich bin froh, die Meinungen
aller zu hören, anstatt sich Sorgen darüber zu
machen. „"
00000724,20,"「みんなの意見を？」","“What do you think of everyone?”","— Что ты думаешь обо всем? »","„Was denken Sie an alle? „"
00000768,92,"「そう。学園を回って、みんなの
　ハンバーガーの好みを聞いてみるんだ。
　きっと参考になるよ」","。 I'm looking forward to hearing the burger's
preferences. I'm sure you'll be helpful.","。 Я с нетерпением жду услышать предпочтения
бургера. Я уверен, что вы будете полезны.","hearing Ich freue mich darauf, die Vorlieben des
Burgers zu hören. Ich bin sicher, du wirst
hilfreich sein."
00000824,82,"「あ……うん！　すごくいいと思う！
　聞いてみたい、
　みんなの好みのハンバーガー」","Oh… Yeah! I think it's so good! I want to
hear, everyone's favorite burger","О… Да! Я думаю, что это так хорошо! Я хочу
услышать, любимый гамбургер всех","Oh… ja! Ich glaube, es ist so gut! Ich will
hören, alle Lieblingsburger"
000008ec,30,"「じゃあ、さっそく行こうか？」","“Where should you go?”","— Куда ты должен идти? »","„Wo sollten Sie hin? „"
00000968,8,"「ええ」","Home","Начало","Home"
00000b78,28,"「それで…どこから回るの？」","“Where do you go?”","— Куда вы идете? »","„Wo gehst du hin? „"
00000bb8,34,"「テニスコートへ行ってみようか？」","“Let’s go to a tennis court?”","— Пойдем в теннисный корт? »","„Wir gehen zu einem Tennisplatz? „"
00000968,8,"「ええ」","Home","Начало","Home"
00000ce0,61,"「え～と……お、いたいた。
　お～い、果音、ちょっといいか？」","。 Oh, right?","。 О, правда?","。 Ach ja?"
00000e24,22,"「なあに～、にいやん」","」","」","!"
00000fb8,26,"「こんにちは、かのちゃん」","Hi, Kano-chan","Hi, Kano-chan","Hi, Kano-chan"
00001054,30,"「あ、梨奈先輩。こんにちは～」","Oh, Nina seniors. Hello!","«О, Нина старшие. Здравствуйте!","Oh, Nina Senioren. Hallo!"
00001100,32,"「あ、２人って知り合いだっけ？」","“Oh, do you know two people?”","— А ты знаешь два человека? »","„Oh, kennst du zwei Leute? „"
00001180,51,"「ええ、時々、料理研究会に
　遊びに来てくれるから」","Eh, sometimes I come to cooking workshops.","«Эх, иногда я приезжаю к кулинарным мастерским».","Ich komme manchmal zu Kochwerkstätten."
000011e0,26,"「へ～っ、そうだったんだ」","“Hey, it’s right.”","«Он, это правильно. »","„Hey, es ist richtig. „"
00001234,59,"「なあ、果音。お前の好きなハンバーガーって
　どんなのだ？」","Oh, sound. What is your favorite burger?","О, звук. Каков ваш любимый бургер?","Oh, Klang. Was ist Ihr Lieblingsburger?"
