000000bc,30,"（あ…あそこで話してるのは…）","Sorry, this entry is only available in Japanese.","Извините, этот техт доступен только в “Японский”.","Leider ist dieser Eintrag nur auf Japanisch
verfügbar."
00000144,38,"「それで、この間のことなんですけど…」","It's what I mean between…","Это то, что я имею в виду между…","Das meine ich zwischen…"
00000198,38,"「え？　そうなの？　あなたらしいわね」","“Oh? That’s right? It’s like you.”","«О? Это правильно? Это как ты. »","„Oh? Stimmt das? Es ist wie du. „"
00000200,32,"「だって、いきなりだったから…」","It's because it was suddenly…","- Это потому, что вдруг…","Es ist, weil es plötzlich…"
00000250,34,"「ダメよ、落ち着いて行動しないと」","“Oh, don’t act calmly.”","«О, не действовать спокойно. »","„Oh, nicht ruhig handeln. „"
000002b4,10,"「フフッ」","」","」","!"
0000030c,12,"「クスクス」","Ksuku","Ксуку","Ksuku"
00000348,22,"（何か、楽しそうだな）","(Somehow, it seems to be interesting)","(Как-то, это кажется интересным)","(So scheint es interessant zu sein)"
00000370,22,"シャッターチャンスだ！","ter chance!","ter шанс!","Eine Chance!"
00000428,20,"（撮るまでもないな）","(It is not until you take it)","(Это не до тех пор, пока вы не возьмете его)","(Es ist nicht, bis du es nimmst)"
