000001f0,67,"「そろそろ来るころかなぁと思って、
　待ってたの。一緒に帰りましょ」","I thought that I would come to see you. Home","Я думал, что я приеду, чтобы увидеть вас. Начало","Ich dachte, ich würde dich sehen. Home"
000002e8,32,"「メールくれれば、すぐ来たのに」","If you send me an email, I'll come soon.","«Если вы отправите мне электронное письмо, я
скоро приеду».","Wenn Sie mir eine E-Mail schicken, komme ich
bald."
00000380,57,"「ううん、いいの。待つのが楽しいから。
　さ、行きましょ」","“Yes, it’s good.” It is fun to wait. Home","- Да, это хорошо. Приятно ждать. Начало","„Ja, es ist gut.“ Es macht Spaß zu warten. Home"
000004b4,12,"「そうだね」","I'm right.","- Я прав.","Ich habe recht."
00000508,42,"「それが…ごめん、ちょっと用事があって…」","It's a」oodle, there is a little thing …","Это 」oodle, есть немного вещи …","Es ist ein Scherz, es gibt etwas…"
00000590,24,"「え……そうなんだ……」","“Oh… That’s right…”","«О… Это правильно… »","Oh… Das ist richtig… „"
00000638,43,"「用事じゃ仕方ないわよね。
　また、明日ね」","“I don’t have to do it.” And tomorrow","- Мне не нужно это делать. И завтра","„Ich muss es nicht tun.“ Und morgen"
000006dc,16,"「ああ、また…」","」","」","!"
00000820,20,"「一緒に帰りましょ」","“Let’s go back together”","«Вернуться вместе»","“Wir gehen wieder zusammen”"
000008d0,22,"「そうだね、行こうか」","“Well, let’s go!”","— Ну, поехали!","„Nun, gehen wir!“"
00000944,8,"「ええ」","Home","Начало","Home"
0000099c,32,"「ごめん、ちょっと用事があって」","I'm sorry, there is a little thing to do","Я сожалею, что есть что делать","Es tut mir leid, es gibt etwas zu tun"
00000a1c,20,"「あ…そうなんだ…」","Oh, it's right…","«О, это правильно…»","Oh, es ist richtig…"
00000ac0,30,"「フフッ、じゃあ、また明日ね」","Fフ, but tomorrow","ФБ, но завтра","Vielleicht, aber morgen"
000006dc,16,"「ああ、また…」","」","」","!"
