00000198,63,"（さ～て、そろそろ家を出ないと、
　待ち合わせの時間に遅れるぞ）","Sorry, this entry is only available in Japanese.","Извините, этот техт доступен только в “Японский”.","Leider ist dieser Eintrag nur auf Japanisch
verfügbar."
00000204,102,"（つきあい始めてから、初めてのデートで、
　いきなり遅刻してる場合じゃない。
　今日は盛り上げないとな）","Sorry, this entry is only available in 日本語.
Sorry, this entry is only available in 日本語.","Извините, этот техт доступен только в “日本語”.
Извините, этот техт доступен только в “日本語”.","Leider ist dieser Eintrag nur in 日本語 verfügbar.
Leider ist dieser Eintrag nur in 日本語 verfügbar."
000004ac,22,"「あ、もう来てたんだ」","“Oh, I’ve come again!”","«О, я снова пришел!»","„Oh, ich bin wieder gekommen!“"
0000058c,8,"「あ…」","」","」","!"
000006b4,30,"「ううん、私も今来たところよ」","Yes, I'm here now.","- Да, я здесь сейчас.","Ja, ich bin jetzt hier."
0000073c,20,"「そっか、よかった」","It was so good.","- Это было так хорошо.","Es war so gut."
000007b0,61,"「今日はもうお昼だから、
　おはようの投げキッスはしないわよ」","“I don’t squeez the squeezing of a good morning,
because today’s lunch is another day.”","«Я не сжимаю сжатие хорошего утра, потому что
сегодня обед другой день. »","„Ich quetsche nicht das Quetschen eines guten
Morgens, denn das heutige Mittagessen ist ein
weiterer Tag. „"
00000850,55,"「しまった…もっと早く待ち合わせておけば
　よかったか」","I'm… I'm glad if I waited more quickly.","- Я… Я рад, если я ждал быстрее.","Ich bin… Ich bin froh, wenn ich schneller
gewartet habe."
000008e4,24,"「フフッ、もう遅いわよ」","Fフ, I'm already slow.","ФБ, я уже медленно.","Ich bin schon langsam."
00000990,22,"「さ、行きましょうか」","Let’s go","Пойдем","Gehen wir."
00000bb8,28,"「よかったわ、空いてそうね」","I'm glad, I'm empty.","- Я рад, я пуст.","Ich bin froh, ich bin leer."
00000c80,36,"「プールシーズンも終わりだからなぁ」","“The pool season is over.”","«Сезон бассейна закончился. »","„Die Poolsaison ist vorbei. „"
00000d18,47,"「来年はプールで泳ぐのもいいなぁ、
　夏休みに」","I love swimming in the pool next year, summer
vacation","«Я люблю плавать в бассейне в следующем году,
летний отдых»","Ich liebe Schwimmen im Pool im nächsten Jahr,
Sommerurlaub"
00000db8,24,"「あ、いいわね、約束よ」","Oh, it's good, it's promise.","О, это хорошо, это обещание.","Oh, es ist gut, es ist Versprechen."
00000e9c,26,"「楽しかったわね、プール」","It was fun, it was a pool","Это было весело, это был бассейн","Es war lustig, es war ein Pool"
00000ed8,36,"「来年もまた泳ぎたいなぁ、夏休みに」","I want to swim again next year, summer vacation","«Я хочу снова плавать в следующем году, летние
каникулы»","Ich will nächstes Jahr wieder schwimmen,
Sommerurlaub"
00000f68,20,"「いいわね、約束よ」","I'm good, I promise.","- Я хорошо, я обещаю.","Ich bin gut, versprochen."
0000117c,28,"「さ～て、何から乗ろうか…」","How to get from?","- Как добраться?","Wie kommt man von?"
