00000114,42,"「はぁ…ろくなシャッターチャンスがないな」","“I don’t have a chance toチャンス.”","«У меня нет шанса на церемонию. »","„Ich habe keine Chance zu ャмая. „"
0000018c,73,"（ん？　水音が？　昼休みになって
　ずいぶん経つのに、まだ誰かいるのか？）","(Is there water sound? Is it still someone?)","(Есть ли звук воды? Это еще кто-то?)","(Klang Wasser? Ist es noch jemand?)"
00000244,22,"「誰もいな……あっ！」","Nobody is it!","- Никто это не!","Niemand ist es!"
000002d0,10,"「はぁ…」","」","」","!"
00000308,10,"「ふぅ…」","」","」","!"
00000324,22,"シャッターチャンスだ！","ter chance!","ter шанс!","Eine Chance!"
000003e0,20,"（撮るまでもないな）","(It is not until you take it)","(Это не до тех пор, пока вы не возьмете его)","(Es ist nicht, bis du es nimmst)"
00000428,20,"「お～い、柚ノ木…」","Oh, yuzu tree …","О, юзу дерево …","Oh, Yuzu Baum …"
00000474,22,"「だっつん、ダメダメ」","Dattsu, 」」","Dattsu, 」","Dattsu, verhalten Sie sich"
0000050c,14,"「あ、ののか」","」","」","!"
00000578,69,"「りなち～が、あのモードに入ったら、
　何話しかけても無駄なんだから」","“If you get into that mode, it’s waste to talk
about anything.”","«Если вы попадете в этот режим, то это трата,
чтобы поговорить о чем-либо. »","„Wenn Sie in diesen Modus kommen, ist es
Verschwendung, über alles zu reden. „"
00000624,30,"「結構、集中力あるんだよね～」","“I’m really focused!”","«Я действительно сосредоточен! »","„Ich bin wirklich fokussiert! „"
0000069c,61,"「な～に考え事してんのやら。
　相当思い詰めてるみたいでねぇ」","“I’m thinking about it.” It seems that I can't
think about it.","- Я думаю об этом. Кажется, я не могу об этом
думать.","„Ich denke darüber nach.“ Es scheint, dass ich
nicht darüber nachdenken kann."
00000750,10,"「…だな」","「…」","「…」","…"
000007ac,75,"「私が時々、様子を見に来てるから
　安心していいよ。そっとしておいてあげて」","I sometimes come to see, so I'm safe.","Я иногда прихожу, чтобы увидеть, так что я
безопасен.","Ich komme manchmal zu sehen, also bin ich in
Sicherheit."
0000086c,24,"「そっか、じゃあ行くよ」","I'll go like that.","- Я пойду так.","Ich gehe so."
000008e4,28,"「うん。またね～、だっつん」","。 」","。 」","。"
0000098c,88,"（柚ノ木さん…何を思い詰めてるんだろう？
　やっぱり…料理コンテストのこと…
　だろうな）","(Yuzunoki … What do you think about?) It’s a
cooking contest.","(Юзуноки … О чем ты думаешь?) Это кулинарный
конкурс.","(Yuzunoki) Woran denkst du?) Es ist ein
Kochwettbewerb."
