00000378,55,"「室戸先輩とかつみさんって、
　つきあい長いんですか？」","“Are you a long time with Muroto seniors?","- Ты давно с Мурото старшими?","„Sind Sie eine lange Zeit mit Muroto Senioren?"
0000040c,55,"「ええ、長いわよ。偶然、３年間、
　同じクラスだったし」","Yes, long. It was the same class for three
years.","- Да, долго. Это был тот же класс в течение трех
лет.","Ja, lang. Es war die gleiche Klasse für drei
Jahre."
000004dc,61,"「１年の終わりに、生徒会長に
　推薦してくれたのも、かつみよ」","“The student was recommended by the president at
the end of the year.”","«Студенческий рекомендован президентом в конце
года. »","„Der Student wurde am Ende des Jahres vom
Präsidenten empfohlen. „"
00000550,30,"「へ～っ、そうだったんですか」","“What was that?”","— Что это было? »","„Was war das? „"
000005a8,51,"「室戸先輩と九堂部長って、
　同じクラスですよね？」","“Is it the same class with Mr. Muroto and Mr.
Kudo?”","«Это тот же класс с г-ном Мурото и г-ном Кудо? »","„Ist es die gleiche Klasse mit Mr. Muroto und Mr.
Kudo? „"
00000658,16,"「ええ…そうね」","Ehhhhhhhhhhhhhhhhhhhhhhhhh","Ehhhhhhhhhhhhhhhhhhhhhhhhhhhh","
Ehhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh"
000006b4,102,"「１年の時、同じクラスで、
　２年で別のクラスになってほっとしたら、
　３年でまた同じクラスになって…」","“If you want to be another class in the same
class in the same year, it will be the same class
in 3 years…”","«Если вы хотите быть другим классом в том же
классе в том же году, это будет тот же класс в 3
года… »","“Wenn Sie im selben Jahr eine andere Klasse in
der gleichen Klasse sein wollen, wird es die
gleiche Klasse in 3 Jahren sein… „"
000007c8,81,"「あの男のいるところにやっかいごとあり。
　あまり関わらないようにした方が無難よ」","There is a little thing in the place where the
man is. It is difficult to do so much.","«В месте, где мужчину мало. Трудно сделать так
много.","Es gibt etwas an dem Ort, wo der Mann ist. Es
ist schwierig, so viel zu tun."
00000880,30,"「はは…もう写真部員なんで…」","I'm already a photographer…","Я уже фотограф…","Ich bin schon Fotograf…"
000008d8,36,"「好きなアイドルとかっていますか？」","Do you have any idle?","Есть ли у вас какие-либо препятствия?","Hast du ein Rätsel?"
